FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DISTANCE,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,AIR_TIME,DEP_HOUR,DEP_DATE
2020-01-25,F9,G4,2095,66529,SFO,73483,DFW,0307,0133,1109,7.0,7.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,119.0,3,2020-01-25
2020-01-27,UA,AS,8087,67178,ATL,17165,SFO,0142,0332,2683,21.0,21.0,1,30.0,30.0,1,0,0,,2,5,6,0,18,323.0,1,2020-01-27
2020-01-02,WN,HA,1631,42712,LAX,87970,SEA,1132,0635,383,8.0,8.0,0,23.0,23.0,1,0,0,,1,3,5,1,13,46.0,11,2020-01-02
2020-01-18,B6,NK,7378,84862,LAX,72645,SFO,0956,2128,297,17.0,17.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,52.0,9,2020-01-18
2020-01-17,G4,NK,3498,25251,DEN,43844,ORD,0832,1004,2478,47.0,47.0,1,46.0,46.0,1,0,0,,10,10,11,0,14,319.0,8,2020-01-17
2020-01-25,NK,UA,8419,43413,DFW,63065,JFK,0423,0331,237,36.0,36.0,1,24.0,24.0,1,0,0,,8,1,1,0,14,41.0,4,2020-01-25
2020-01-19,G4,WN,3413,13776,SEA,59319,BOS,0340,1139,836,12.0,12.0,0,17.0,17.0,1,0,0,,3,1,0,1,12,106.0,3,2020-01-19
2020-01-31,WN,WN,4742,24689,LAS,55771,ORD,0049,0345,560,8.0,8.0,0,21.0,21.0,1,0,0,,0,5,1,0,15,79.0,0,2020-01-31
2020-01-16,F9,F9,503,49626,JFK,29860,SEA,1031,0346,1999,8.0,8.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,247.0,10,2020-01-16
2020-01-02,F9,WN,397,51891,DEN,84346,BOS,0604,1040,824,2.0,2.0,0,-7.0,0.0,0,0,0,,0,0,0,0,0,96.0,6,2020-01-02
2020-01-11,DL,F9,9237,97924,ORD,40569,SEA,1058,1213,762,7.0,7.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,95.0,10,2020-01-11
2020-01-24,WN,NK,5898,46188,DEN,59554,MIA,2239,2130,1660,12.0,12.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,216.0,22,2020-01-24
2020-01-22,AS,B6,3468,96179,MCO,29059,SEA,0444,0546,180,3.0,3.0,0,-15.0,0.0,0,0,0,,0,0,0,0,0,27.0,4,2020-01-22
2020-01-13,HA,UA,5879,93381,JFK,89750,BOS,0747,0850,1902,14.0,14.0,0,20.0,20.0,1,0,0,,5,2,5,0,7,247.0,7,2020-01-13
2020-01-01,G4,UA,9672,44354,SEA,42883,BOS,0133,2117,986,2.0,2.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,114.0,1,2020-01-01
2020-01-25,AA,UA,1647,34062,LAS,53163,BOS,2304,1859,2171,3.0,3.0,0,16.0,16.0,1,0,0,,2,1,1,1,11,267.0,23,2020-01-25
2020-01-02,G4,HA,5378,84773,JFK,31216,LAS,1109,2205,2041,52.0,52.0,1,63.0,63.0,1,0,0,,3,0,2,2,55,260.0,11,2020-01-02
2020-01-31,NK,AS,5403,73866,SFO,52734,DEN,1336,1216,1182,18.0,18.0,1,17.0,17.0,1,0,0,,3,4,2,1,6,145.0,13,2020-01-31
2020-01-24,HA,F9,7285,22279,SFO,17211,BOS,1117,0820,694,28.0,28.0,1,20.0,20.0,1,0,0,,4,1,0,1,13,77.0,11,2020-01-24
2020-01-17,AS,UA,3217,20957,SEA,75331,JFK,2037,0415,1249,12.0,12.0,0,22.0,22.0,1,0,0,,1,5,5,0,10,163.0,20,2020-01-17
2020-01-08,AA,DL,6052,36805,SEA,35933,ORD,0359,2343,305,12.0,12.0,0,26.0,26.0,1,0,0,,1,4,3,1,17,39.0,3,2020-01-08
2020-01-29,NK,AA,9719,19482,MCO,64551,ORD,0710,1331,346,21.0,21.0,1,30.0,30.0,1,0,0,,11,3,7,1,10,40.0,7,2020-01-29
2020-01-18,G4,G4,1880,21786,LAX,78812,LAX,0816,0741,1110,,,0,,,0,1,0,C,0,0,0,0,0,,8,2020-01-18
2020-01-10,DL,HA,1117,29265,JFK,42142,SEA,0020,1202,2500,9.0,9.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,317.0,0,2020-01-10
2020-01-21,B6,AA,814,88651,DEN,87483,ATL,0926,1801,436,10.0,10.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,61.0,9,2020-01-21
2020-01-29,NK,WN,4885,83914,SFO,19435,LAS,1953,0739,1950,1.0,1.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,242.0,19,2020-01-29
2020-01-21,WN,B6,1251,78928,LAX,94512,ATL,2201,1517,1603,8.0,8.0,0,16.0,16.0,1,0,0,,1,4,4,1,7,214.0,22,2020-01-21
2020-01-23,B6,WN,5039,81906,JFK,89322,DFW,0954,1840,2451,13.0,13.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,299.0,9,2020-01-23
2020-01-05,F9,DL,3763,40808,JFK,35357,LAX,0943,0819,1945,2.0,2.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,231.0,9,2020-01-05
2020-01-11,B6,DL,5461,92756,LAS,62202,MIA,0219,1712,1349,15.0,15.0,1,3.0,3.0,0,0,0,,0,0,0,0,0,148.0,2,2020-01-11
2020-01-05,UA,AS,925,59395,DEN,33106,ORD,0819,1623,1272,11.0,11.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,164.0,8,2020-01-05
2020-01-12,UA,NK,9054,87010,LAS,20480,MCO,2346,0649,597,11.0,11.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,73.0,23,2020-01-12
2020-01-02,HA,HA,7301,66342,ORD,67210,LAX,0130,2256,281,5.0,5.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,34.0,1,2020-01-02
2020-01-20,HA,AS,9068,59024,SEA,82981,ATL,0957,1032,2819,6.0,6.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,362.0,9,2020-01-20
2020-01-19,NK,WN,8984,91624,ORD,51796,BOS,1925,0512,1010,22.0,22.0,1,14.0,14.0,0,0,0,,0,0,0,0,0,105.0,19,2020-01-19
2020-01-29,HA,WN,3907,79862,DEN,77452,LAX,1008,0948,576,1.0,1.0,0,19.0,19.0,1,0,0,,6,1,4,1,7,77.0,10,2020-01-29
2020-01-22,UA,DL,6862,77365,SFO,71303,ATL,1115,1907,1395,10.0,10.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,194.0,11,2020-01-22
2020-01-02,NK,WN,1998,22694,LAS,81979,ORD,1940,0138,1091,3.0,3.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,139.0,19,2020-01-02
2020-01-03,DL,DL,3258,68272,DFW,49639,LAS,2345,0732,2931,20.0,20.0,1,7.0,7.0,0,0,0,,0,0,0,0,0,380.0,23,2020-01-03
2020-01-25,AA,G4,6920,76811,LAS,41816,LAX,1007,1017,163,23.0,23.0,1,28.0,28.0,1,0,0,,7,3,2,1,15,39.0,10,2020-01-25
2020-01-31,G4,G4,9482,40617,ORD,40358,LAS,0819,2057,1265,25.0,25.0,1,27.0,27.0,1,0,0,,1,6,1,1,17,157.0,8,2020-01-31
2020-01-22,AS,WN,996,44193,LAX,60789,DFW,1321,1647,1648,19.0,19.0,1,22.0,22.0,1,0,0,,6,1,6,0,10,218.0,13,2020-01-22
2020-01-25,NK,WN,9451,75177,DEN,23908,DEN,2115,1108,1981,10.0,10.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,248.0,21,2020-01-25
2020-01-26,HA,DL,9133,37163,JFK,95024,DEN,2038,0937,940,19.0,19.0,1,8.0,8.0,0,0,0,,0,0,0,0,0,112.0,20,2020-01-26
2020-01-12,NK,NK,874,64274,SFO,24302,SFO,0336,1846,699,1.0,1.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,76.0,3,2020-01-12
2020-01-18,UA,HA,3359,76335,SEA,83467,SFO,2029,1134,1465,19.0,19.0,1,22.0,22.0,1,0,0,,4,1,6,0,11,181.0,20,2020-01-18
2020-01-15,WN,F9,9127,24954,ORD,76822,JFK,1311,1040,1208,1.0,1.0,0,21.0,21.0,1,0,0,,7,2,3,0,8,156.0,13,2020-01-15
2020-01-16,AA,NK,4861,53270,SEA,51058,SFO,0940,0520,1798,11.0,11.0,0,18.0,18.0,1,0,0,,3,3,1,1,10,225.0,9,2020-01-16
2020-01-15,AA,AS,6368,86345,MCO,70830,ORD,0220,0229,2015,21.0,21.0,1,33.0,33.0,1,0,0,,12,4,8,1,8,246.0,2,2020-01-15
2020-01-10,AA,G4,907,54786,DEN,36810,SEA,0718,0057,1465,2.0,2.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,175.0,7,2020-01-10
2020-01-12,NK,AS,9456,68791,ATL,53089,SFO,1300,0955,2081,11.0,11.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,253.0,13,2020-01-12
2020-01-30,B6,UA,5330,27101,SEA,32589,ORD,0123,0516,2078,28.0,28.0,1,29.0,29.0,1,0,0,,11,6,2,1,9,266.0,1,2020-01-30
2020-01-01,G4,F9,5366,88140,LAS,30356,ATL,2122,1952,1002,4.0,4.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,140.0,21,2020-01-01
2020-01-03,AA,DL,1035,86482,MCO,61852,DEN,1336,2132,2797,0.0,0.0,0,-12.0,0.0,0,0,0,,0,0,0,0,0,335.0,13,2020-01-03
2020-01-19,AS,DL,3821,34176,SEA,42422,ORD,0025,0727,2788,14.0,14.0,0,26.0,26.0,1,0,0,,9,1,4,1,11,343.0,0,2020-01-19
2020-01-25,G4,NK,4803,72102,LAX,31622,BOS,1255,0410,268,18.0,18.0,1,40.0,40.0,1,0,0,,6,11,7,2,15,42.0,12,2020-01-25
2020-01-12,NK,WN,9697,50769,ATL,42736,DFW,2114,0710,1391,24.0,24.0,1,17.0,17.0,1,0,0,,4,5,4,1,3,174.0,21,2020-01-12
2020-01-07,DL,WN,9569,81597,LAX,49383,ATL,2031,0613,2840,23.0,23.0,1,52.0,52.0,1,0,0,,15,10,1,2,25,359.0,20,2020-01-07
2020-01-18,UA,AS,7712,39703,JFK,44336,JFK,1841,1734,1298,9.0,9.0,0,20.0,20.0,1,0,0,,1,2,5,0,12,155.0,18,2020-01-18
2020-01-02,DL,NK,5454,97863,SEA,36044,JFK,1704,1559,1392,3.0,3.0,0,17.0,17.0,1,0,0,,0,0,2,1,15,170.0,17,2020-01-02
2020-01-24,G4,G4,3208,85727,DEN,90036,LAS,2244,2336,1353,32.0,32.0,1,52.0,52.0,1,0,0,,15,1,1,1,34,165.0,22,2020-01-24
2020-01-05,NK,AA,757,56226,DEN,53289,DEN,1231,0849,413,42.0,42.0,1,44.0,44.0,1,0,0,,10,3,9,1,22,68.0,12,2020-01-05
2020-01-31,DL,HA,7408,86017,LAS,48880,ATL,1325,0254,307,7.0,7.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,47.0,13,2020-01-31
2020-01-11,AA,F9,3664,88505,LAS,43600,ORD,1143,2130,1005,15.0,15.0,1,10.0,10.0,0,0,0,,0,0,0,0,0,117.0,11,2020-01-11
2020-01-13,AA,HA,9734,73134,DFW,57266,SFO,1917,1147,2323,16.0,16.0,1,17.0,17.0,1,0,0,,4,3,4,0,6,291.0,19,2020-01-13
2020-01-19,UA,NK,4308,48876,DFW,52513,MCO,2114,1435,1409,26.0,26.0,1,22.0,22.0,1,0,0,,3,3,3,1,13,180.0,21,2020-01-19
2020-01-19,UA,AS,1603,41510,MCO,91864,MIA,1302,0920,1195,30.0,30.0,1,35.0,35.0,1,0,0,,8,1,3,1,23,158.0,13,2020-01-19
2020-01-05,AS,B6,6622,89420,JFK,24275,ATL,0154,1806,2155,17.0,17.0,1,12.0,12.0,0,0,0,,0,0,0,0,0,251.0,1,2020-01-05
2020-01-05,AS,AA,1106,37703,LAX,29286,SEA,2225,2345,2273,13.0,13.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,282.0,22,2020-01-05
2020-01-28,DL,F9,5992,72480,SFO,15949,LAX,2122,1528,105,6.0,6.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,2.0,21,2020-01-28
2020-01-07,DL,G4,7825,85875,MCO,13014,SFO,2340,2132,2558,3.0,3.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,330.0,23,2020-01-07
2020-01-06,G4,AS,8849,44481,DFW,23762,BOS,2045,2330,2317,5.0,5.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,299.0,20,2020-01-06
2020-01-23,HA,AS,739,26603,ATL,54005,DFW,0751,1248,2994,11.0,11.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,364.0,7,2020-01-23
2020-01-20,NK,B6,8520,27755,ORD,28943,DEN,0840,0427,2852,3.0,3.0,0,29.0,29.0,1,0,0,,9,9,0,0,12,375.0,8,2020-01-20
2020-01-05,G4,WN,590,78384,ORD,66957,LAX,2024,0658,2221,21.0,21.0,1,30.0,30.0,1,0,0,,12,2,5,1,11,274.0,20,2020-01-05
2020-01-10,UA,B6,5887,10966,DFW,44925,SEA,2219,0742,421,5.0,5.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,69.0,22,2020-01-10
2020-01-28,WN,WN,861,21815,SFO,39611,BOS,0434,1543,1498,24.0,24.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,196.0,4,2020-01-28
2020-01-28,NK,HA,4634,49996,JFK,45540,ORD,1816,0836,250,6.0,6.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,30.0,18,2020-01-28
2020-01-09,AA,AA,945,76111,SFO,20468,LAS,1735,1400,805,19.0,19.0,1,9.0,9.0,0,0,0,,0,0,0,0,0,107.0,17,2020-01-09
2020-01-30,HA,AS,614,77061,SEA,19829,LAS,1238,0638,574,3.0,3.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,83.0,12,2020-01-30
2020-01-10,WN,WN,1056,13117,DFW,74962,MCO,1825,2014,2775,10.0,10.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,344.0,18,2020-01-10
2020-01-07,G4,F9,1854,58637,DEN,34942,DFW,0633,0201,1479,0.0,0.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,187.0,6,2020-01-07
2020-01-05,AA,F9,1989,17927,JFK,64559,LAS,0849,1416,192,1.0,1.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,29.0,8,2020-01-05
2020-01-08,DL,HA,7514,43147,DEN,81838,ORD,1750,1721,1212,16.0,16.0,1,27.0,27.0,1,0,0,,6,7,2,1,12,158.0,17,2020-01-08
2020-01-26,NK,B6,3055,14614,ATL,69958,ATL,0402,0802,2536,0.0,0.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,314.0,4,2020-01-26
2020-01-29,AA,UA,3870,73707,ATL,34527,LAS,1212,1617,2561,27.0,27.0,1,28.0,28.0,1,0,0,,9,2,1,1,15,328.0,12,2020-01-29
2020-01-29,F9,AA,8932,47763,SEA,88634,SEA,1131,1011,2312,1.0,1.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,276.0,11,2020-01-29
