FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DISTANCE,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,AIR_TIME,DEP_HOUR,DEP_DATE
2020-06-02,AS,AS,1047,16284,SEA,68825,MCO,1751,2050,609,5.0,5.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,95.0,17,2020-06-02
2020-06-05,NK,DL,2427,29827,MCO,17734,LAS,2001,1132,963,6.0,6.0,0,-14.0,0.0,0,0,0,,0,0,0,0,0,125.0,20,2020-06-05
2020-06-09,G4,NK,8288,21507,SFO,72312,MCO,2226,2234,1808,4.0,4.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,229.0,22,2020-06-09
2020-06-15,G4,AS,6346,14856,DEN,51065,DFW,0357,0222,1109,52.0,52.0,1,29.0,29.0,1,0,0,,2,3,2,1,20,116.0,3,2020-06-15
2020-06-01,HA,AA,6115,17594,ORD,54820,LAS,2331,0207,1912,10.0,10.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,237.0,23,2020-06-01
2020-06-11,F9,NK,408,67626,LAX,45341,MIA,1624,0927,536,0.0,0.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,64.0,16,2020-06-11
2020-06-26,NK,UA,6478,26464,DFW,64574,MIA,1345,0219,1895,5.0,5.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,237.0,13,2020-06-26
2020-06-15,WN,DL,8583,11419,ORD,40320,ATL,1936,0258,2004,5.0,5.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,245.0,19,2020-06-15
2020-06-20,AS,NK,2641,78587,MCO,46580,LAX,0050,1514,2277,2.0,2.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,267.0,0,2020-06-20
2020-06-01,AA,G4,8674,62089,DFW,89994,ATL,1408,1339,2294,35.0,35.0,1,44.0,44.0,1,0,0,,17,7,6,0,14,290.0,14,2020-06-01
2020-06-18,UA,DL,3046,26121,JFK,86299,ORD,0441,1618,983,57.0,57.0,1,45.0,45.0,1,0,0,,6,6,11,1,21,116.0,4,2020-06-18
2020-06-04,NK,AS,8518,66018,LAS,96269,SEA,0208,0003,851,14.0,14.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,92.0,2,2020-06-04
2020-06-05,WN,UA,7051,34852,MCO,11263,SEA,1343,0120,256,8.0,8.0,0,26.0,26.0,1,0,0,,9,5,7,1,4,53.0,13,2020-06-05
2020-06-09,UA,B6,2881,20438,MCO,96159,ATL,0305,0309,1589,4.0,4.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,191.0,3,2020-06-09
2020-06-10,F9,UA,436,24358,SEA,31776,JFK,0008,1016,2177,10.0,10.0,0,16.0,16.0,1,0,0,,4,3,0,1,8,283.0,0,2020-06-10
2020-06-17,F9,G4,3099,32927,LAS,45791,LAX,2235,1448,1544,,,0,,,0,1,0,C,0,0,0,0,0,,22,2020-06-17
2020-06-18,AA,NK,9929,10560,MCO,28438,MCO,1353,1943,2699,10.0,10.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,340.0,13,2020-06-18
2020-06-22,F9,WN,6738,68475,LAX,33875,BOS,0355,2038,1942,2.0,2.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,240.0,3,2020-06-22
2020-06-09,B6,G4,4862,15755,SEA,77676,DEN,2331,1442,238,2.0,2.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,32.0,23,2020-06-09
2020-06-12,AS,AS,4444,85105,MCO,92929,LAS,0903,1224,1283,6.0,6.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,150.0,9,2020-06-12
2020-06-25,DL,WN,3977,95961,ATL,10056,SEA,2324,0218,1130,1.0,1.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,148.0,23,2020-06-25
2020-06-03,DL,HA,3873,83932,DFW,77060,SEA,2244,1256,2942,3.0,3.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,371.0,22,2020-06-03
2020-06-26,HA,AA,2439,10605,SFO,45061,DFW,1129,2255,1089,1.0,1.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,136.0,11,2020-06-26
2020-06-24,AS,B6,1950,35594,MCO,36289,ATL,0410,1317,327,5.0,5.0,0,24.0,24.0,1,0,0,,4,6,7,0,6,24.0,4,2020-06-24
2020-06-26,F9,NK,5572,77864,ATL,49410,BOS,1939,2055,1779,1.0,1.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,224.0,19,2020-06-26
2020-06-12,G4,G4,7211,33892,MCO,71708,MIA,1246,0141,1112,31.0,31.0,1,35.0,35.0,1,0,0,,8,9,2,2,15,120.0,12,2020-06-12
2020-06-11,WN,UA,6659,19038,ATL,12218,SEA,1136,2150,2172,27.0,27.0,1,51.0,51.0,1,0,0,,5,7,8,0,30,267.0,11,2020-06-11
2020-06-09,UA,DL,7436,53575,LAS,55075,MIA,2254,1550,1899,38.0,38.0,1,37.0,37.0,1,0,0,,14,2,6,2,13,241.0,22,2020-06-09
2020-06-08,F9,AA,8932,20659,LAX,93734,LAX,0800,2004,2551,93.0,93.0,1,100.0,100.0,1,0,0,,30,10,17,2,41,323.0,8,2020-06-08
2020-06-30,HA,WN,3642,13190,DEN,50967,SFO,1209,1325,2771,9.0,9.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,337.0,12,2020-06-30
2020-06-17,UA,F9,5500,98438,SEA,33537,MIA,1903,2344,2211,12.0,12.0,0,25.0,25.0,1,0,0,,1,1,5,1,18,255.0,19,2020-06-17
2020-06-06,G4,UA,2154,17203,SEA,62923,SEA,1051,1019,398,11.0,11.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,46.0,10,2020-06-06
2020-06-07,F9,F9,6937,26999,LAS,94598,ORD,1352,1135,2020,15.0,15.0,1,30.0,30.0,1,0,0,,12,1,9,1,8,246.0,13,2020-06-07
2020-06-18,B6,AA,1575,96526,JFK,53194,LAX,0820,0448,2974,10.0,10.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,376.0,8,2020-06-18
2020-06-30,WN,UA,7184,31822,LAX,22678,JFK,1547,1750,1566,3.0,3.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,183.0,15,2020-06-30
2020-06-14,DL,F9,3031,32800,JFK,84638,ATL,1031,1431,545,5.0,5.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,53.0,10,2020-06-14
2020-06-28,AA,AS,4171,88321,SFO,39304,ATL,1408,1632,377,8.0,8.0,0,15.0,15.0,1,0,0,,4,2,1,1,7,38.0,14,2020-06-28
2020-06-23,F9,AA,2416,35823,SFO,50011,DEN,0853,1935,1039,6.0,6.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,121.0,8,2020-06-23
2020-06-09,DL,B6,9175,43999,SFO,59289,BOS,0041,1729,414,2.0,2.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,46.0,0,2020-06-09
2020-06-03,AS,NK,9862,45855,ORD,10586,ORD,1808,1821,345,,,0,,,0,1,0,B,0,0,0,0,0,,18,2020-06-03
2020-06-24,AA,HA,3645,74031,LAS,46934,BOS,0322,0612,371,29.0,29.0,1,27.0,27.0,1,0,0,,6,8,1,0,11,46.0,3,2020-06-24
2020-06-22,WN,DL,430,59986,ATL,71532,ATL,2220,1147,2391,3.0,3.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,297.0,22,2020-06-22
2020-06-04,AS,HA,7040,11621,JFK,19263,JFK,1319,1354,1928,2.0,2.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,229.0,13,2020-06-04
2020-06-17,B6,HA,5707,47854,DFW,88130,MIA,1638,1702,688,30.0,30.0,1,25.0,25.0,1,0,0,,6,7,1,1,11,75.0,16,2020-06-17
2020-06-21,HA,WN,9760,96740,ORD,52478,SFO,0742,0734,2870,20.0,20.0,1,22.0,22.0,1,0,0,,3,1,3,0,14,372.0,7,2020-06-21
2020-06-29,G4,DL,2701,20622,ATL,16923,MCO,1312,2334,2829,46.0,46.0,1,26.0,26.0,1,0,0,,4,0,0,1,20,346.0,13,2020-06-29
2020-06-15,HA,F9,1447,25561,ORD,60503,ORD,0139,1413,1236,9.0,9.0,0,19.0,19.0,1,0,0,,2,1,4,0,12,154.0,1,2020-06-15
2020-06-17,NK,NK,1978,44105,LAX,25321,LAX,1552,0049,2089,5.0,5.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,254.0,15,2020-06-17
2020-06-19,HA,AA,7722,25579,DEN,84269,MCO,2158,0749,2267,11.0,11.0,0,16.0,16.0,1,0,0,,3,1,2,0,11,282.0,21,2020-06-19
2020-06-12,WN,DL,656,66031,JFK,86693,MCO,2239,1219,2237,13.0,13.0,0,22.0,22.0,1,0,0,,5,4,1,1,11,302.0,22,2020-06-12
2020-06-12,WN,NK,5425,27997,MCO,36602,MIA,1605,1846,1730,5.0,5.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,225.0,16,2020-06-12
2020-06-07,AA,G4,3098,17988,JFK,18102,SFO,1650,2359,1712,2.0,2.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,220.0,16,2020-06-07
2020-06-28,B6,AS,2779,76575,ORD,77175,BOS,1104,2014,2594,18.0,18.0,1,9.0,9.0,0,0,0,,0,0,0,0,0,339.0,11,2020-06-28
2020-06-14,G4,WN,8716,64817,SFO,14121,MCO,0301,0733,1976,,,0,,,0,1,0,B,0,0,0,0,0,,3,2020-06-14
2020-06-21,F9,B6,2400,94734,DFW,93270,ATL,0431,1725,1120,16.0,16.0,1,10.0,10.0,0,0,0,,0,0,0,0,0,142.0,4,2020-06-21
2020-06-10,AS,AS,8843,68047,MCO,64977,DEN,1914,2240,1746,28.0,28.0,1,26.0,26.0,1,0,0,,7,6,7,1,4,218.0,19,2020-06-10
2020-06-14,DL,AS,7723,44033,DEN,35535,DEN,0337,1104,2172,26.0,26.0,1,20.0,20.0,1,0,0,,2,6,3,0,9,263.0,3,2020-06-14
2020-06-23,DL,HA,7114,19913,DFW,30565,LAX,0857,1502,169,16.0,16.0,1,3.0,3.0,0,0,0,,0,0,0,0,0,27.0,8,2020-06-23
2020-06-26,F9,HA,7542,10173,JFK,33733,BOS,1657,0241,2850,50.0,50.0,1,36.0,36.0,1,0,0,,3,3,4,1,25,339.0,16,2020-06-26
2020-06-30,HA,HA,4159,13577,DEN,81102,SEA,1324,2123,157,8.0,8.0,0,15.0,15.0,1,0,0,,1,4,3,0,6,12.0,13,2020-06-30
2020-06-24,DL,F9,5854,76615,LAX,25370,MCO,2224,2212,867,1.0,1.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,128.0,22,2020-06-24
2020-06-29,NK,UA,9312,38637,DEN,73877,DFW,0104,0401,149,26.0,26.0,1,1.0,1.0,0,0,0,,0,0,0,0,0,29.0,1,2020-06-29
2020-06-21,B6,HA,387,35036,SEA,74214,LAX,1148,0450,2666,0.0,0.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,328.0,11,2020-06-21
2020-06-13,F9,AA,3610,76553,LAX,82946,SFO,0625,0216,1221,33.0,33.0,1,23.0,23.0,1,0,0,,2,0,6,0,14,163.0,6,2020-06-13
2020-06-15,WN,AA,3319,43498,ATL,72849,MCO,0024,2216,127,3.0,3.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,35.0,0,2020-06-15
2020-06-10,AA,UA,1276,59232,DEN,27361,ORD,1233,1626,2511,60.0,60.0,1,60.0,60.0,1,0,0,,3,12,7,2,36,313.0,12,2020-06-10
2020-06-14,B6,WN,3713,74692,JFK,30386,SFO,0325,1309,2457,20.0,20.0,1,34.0,34.0,1,0,0,,7,3,9,0,14,309.0,3,2020-06-14
2020-06-29,UA,B6,752,72000,JFK,26041,JFK,2101,0944,848,22.0,22.0,1,7.0,7.0,0,0,0,,0,0,0,0,0,101.0,21,2020-06-29
2020-06-01,F9,G4,8238,96637,MCO,44337,MIA,2021,2130,1895,1.0,1.0,0,-12.0,0.0,0,0,0,,0,0,0,0,0,233.0,20,2020-06-01
2020-06-30,NK,B6,2544,95833,DEN,88939,SFO,0106,0046,1396,1.0,1.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,160.0,1,2020-06-30
2020-06-06,G4,AA,5499,38206,ATL,75959,LAS,1612,1518,2606,1.0,1.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,308.0,16,2020-06-06
2020-06-18,WN,DL,8893,29380,SFO,25725,LAX,1046,0520,2888,5.0,5.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,365.0,10,2020-06-18
2020-06-28,G4,AS,713,87843,ATL,75897,MIA,1231,0904,700,3.0,3.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,100.0,12,2020-06-28
2020-06-13,HA,AA,4240,13984,SFO,60426,JFK,0315,1306,1818,20.0,20.0,1,16.0,16.0,1,0,0,,1,1,4,0,10,240.0,3,2020-06-13
2020-06-25,UA,F9,3746,61493,DFW,43732,JFK,1343,1806,2834,12.0,12.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,355.0,13,2020-06-25
2020-06-06,NK,B6,7160,43394,MCO,29807,ORD,1233,0225,1859,6.0,6.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,213.0,12,2020-06-06
2020-06-22,F9,AS,2385,32082,LAS,32774,ORD,0324,0453,253,29.0,29.0,1,25.0,25.0,1,0,0,,7,5,4,1,8,28.0,3,2020-06-22
2020-06-06,AA,AS,1579,89900,SFO,73840,DFW,1230,0022,2517,18.0,18.0,1,29.0,29.0,1,0,0,,7,5,2,0,16,314.0,12,2020-06-06
2020-06-08,B6,HA,9353,53058,LAX,83981,SEA,0332,2325,2075,26.0,26.0,1,28.0,28.0,1,0,0,,9,2,7,1,9,256.0,3,2020-06-08
2020-06-28,WN,HA,8005,64034,DFW,94907,LAS,0928,0523,802,104.0,104.0,1,129.0,129.0,1,0,0,,6,9,39,1,74,90.0,9,2020-06-28
2020-06-14,G4,AA,7811,97468,ATL,40944,JFK,1041,1903,2073,4.0,4.0,0,26.0,26.0,1,0,0,,8,5,3,1,9,254.0,10,2020-06-14
2020-06-13,B6,AS,6119,23119,DEN,53002,BOS,1739,1800,890,4.0,4.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,106.0,17,2020-06-13
2020-06-18,DL,B6,4073,15791,DEN,80229,DEN,0020,1534,2066,13.0,13.0,0,29.0,29.0,1,0,0,,4,8,1,1,14,265.0,0,2020-06-18
2020-06-04,F9,WN,1243,30194,SEA,56219,BOS,1809,0856,2328,17.0,17.0,1,23.0,23.0,1,0,0,,2,1,2,0,18,302.0,18,2020-06-04
2020-06-23,G4,DL,4568,25860,LAX,65947,LAS,1121,1858,677,6.0,6.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,87.0,11,2020-06-23
2020-06-07,NK,UA,9685,15756,LAS,32246,LAX,1219,2315,894,4.0,4.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,110.0,12,2020-06-07
2020-06-09,AA,AA,7299,18293,ATL,90854,LAX,0303,0247,1051,6.0,6.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,133.0,3,2020-06-09
2020-06-21,AS,UA,6421,26895,SFO,63127,ATL,0015,1218,459,16.0,16.0,1,10.0,10.0,0,0,0,,0,0,0,0,0,73.0,0,2020-06-21
2020-06-19,HA,G4,5270,87058,JFK,70873,ATL,0801,0430,1403,23.0,23.0,1,47.0,47.0,1,0,0,,8,4,0,2,32,180.0,8,2020-06-19
2020-06-17,B6,AA,6651,22282,LAS,44091,SFO,0038,0416,2809,22.0,22.0,1,32.0,32.0,1,0,0,,1,9,5,1,16,358.0,0,2020-06-17
2020-06-15,NK,AS,9882,87753,DFW,37980,LAX,0203,1648,2329,0.0,0.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,282.0,2,2020-06-15
2020-06-24,AS,AS,1332,61706,LAS,38805,ATL,0710,0221,810,26.0,26.0,1,37.0,37.0,1,0,0,,5,6,4,2,21,110.0,7,2020-06-24
2020-06-20,AA,G4,3733,51498,LAX,19034,LAX,0450,1708,1637,44.0,44.0,1,48.0,48.0,1,0,0,,0,9,8,0,30,208.0,4,2020-06-20
2020-06-02,B6,AA,4544,27700,ATL,55339,LAS,0545,2334,2472,4.0,4.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,307.0,5,2020-06-02
2020-06-25,UA,AS,2847,87300,ATL,70119,SEA,0658,1101,2159,2.0,2.0,0,,,0,0,1,,0,0,0,0,0,269.0,6,2020-06-25
2020-06-30,G4,NK,9543,41221,LAS,33037,ORD,1646,2252,1639,11.0,11.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,205.0,16,2020-06-30
2020-06-30,B6,AA,5303,14321,ORD,23454,DFW,1732,1753,1126,23.0,23.0,1,16.0,16.0,1,0,0,,0,1,2,0,12,134.0,17,2020-06-30
2020-06-05,F9,WN,4131,53494,LAS,72644,SFO,1758,2112,1029,18.0,18.0,1,12.0,12.0,0,0,0,,0,0,0,0,0,136.0,17,2020-06-05
2020-06-19,B6,WN,4272,63338,MCO,14168,DFW,0217,1134,2909,3.0,3.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,356.0,2,2020-06-19
2020-06-03,G4,DL,2091,75799,JFK,17645,SEA,0743,0122,291,1.0,1.0,0,15.0,15.0,1,0,0,,1,1,1,1,12,46.0,7,2020-06-03
2020-06-10,UA,HA,931,17043,LAS,29785,BOS,0050,2328,1747,33.0,33.0,1,42.0,42.0,1,0,0,,6,3,6,0,27,236.0,0,2020-06-10
2020-06-09,WN,G4,3889,22509,JFK,32313,DFW,0621,1842,1502,3.0,3.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,175.0,6,2020-06-09
2020-06-16,HA,AA,6805,85952,LAX,81280,DEN,0720,0811,924,13.0,13.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,116.0,7,2020-06-16
2020-06-25,DL,DL,7343,12530,ORD,23801,DFW,1956,0258,2146,0.0,0.0,0,17.0,17.0,1,0,0,,6,2,3,1,5,276.0,19,2020-06-25
2020-06-05,AA,AA,4549,18151,LAX,41725,BOS,2221,0056,1215,2.0,2.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,148.0,22,2020-06-05
2020-06-21,B6,NK,7161,12383,SFO,48288,ATL,0153,1100,2997,17.0,17.0,1,24.0,24.0,1,0,0,,0,2,0,1,20,367.0,1,2020-06-21
2020-06-10,WN,AS,3071,44732,ATL,37080,DFW,0523,0633,433,20.0,20.0,1,14.0,14.0,0,0,0,,0,0,0,0,0,37.0,5,2020-06-10
2020-06-05,UA,WN,2047,31363,SFO,90302,DEN,1359,1300,1367,5.0,5.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,167.0,13,2020-06-05
2020-06-20,NK,F9,3106,42720,DFW,12712,SFO,0136,0523,2123,12.0,12.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,257.0,1,2020-06-20
2020-06-28,F9,F9,1129,38060,SFO,73828,SFO,2142,1002,1688,64.0,64.0,1,53.0,53.0,1,0,0,,11,0,15,3,24,204.0,21,2020-06-28
2020-06-11,NK,WN,4559,33954,ATL,42851,BOS,1514,1052,106,8.0,8.0,0,16.0,16.0,1,0,0,,5,3,1,0,7,11.0,15,2020-06-11
2020-06-20,F9,WN,1143,69237,MCO,87781,SEA,0717,0603,1018,11.0,11.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,117.0,7,2020-06-20
2020-06-26,AA,B6,5942,66659,SEA,17691,DFW,2341,1933,1603,46.0,46.0,1,51.0,51.0,1,0,0,,3,7,6,2,33,189.0,23,2020-06-26
2020-06-20,HA,AS,8913,37931,JFK,15966,BOS,1849,1008,160,28.0,28.0,1,18.0,18.0,1,0,0,,4,4,4,0,5,21.0,18,2020-06-20
2020-06-25,AS,B6,4807,38183,SEA,88995,ORD,0104,0450,1819,20.0,20.0,1,31.0,31.0,1,0,0,,9,1,5,1,15,215.0,1,2020-06-25
2020-06-30,F9,G4,8248,70356,DFW,36559,LAX,0403,1513,2298,1.0,1.0,0,-7.0,0.0,0,0,0,,0,0,0,0,0,297.0,4,2020-06-30
2020-06-02,WN,AS,8260,75501,MCO,53023,JFK,1542,0238,2090,4.0,4.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,264.0,15,2020-06-02
2020-06-26,WN,G4,193,21360,ATL,75969,JFK,0350,0512,2706,2.0,2.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,360.0,3,2020-06-26
2020-06-01,HA,G4,6365,28320,DFW,21843,MCO,1541,2237,2598,7.0,7.0,0,18.0,18.0,1,0,0,,1,4,1,0,11,324.0,15,2020-06-01
2020-06-20,NK,F9,5598,82491,ORD,31589,JFK,0718,1844,1000,,,0,,,0,1,0,A,0,0,0,0,0,,7,2020-06-20
2020-06-10,DL,WN,4558,37111,ATL,67821,MCO,0238,0111,2288,11.0,11.0,0,17.0,17.0,1,0,0,,5,2,0,0,10,273.0,2,2020-06-10
2020-06-05,UA,UA,5536,54750,DEN,89872,ORD,1557,1209,480,61.0,61.0,1,55.0,55.0,1,0,0,,11,3,2,2,37,64.0,15,2020-06-05
2020-06-06,B6,UA,8292,56667,SEA,39335,DEN,0558,0944,2234,26.0,26.0,1,39.0,39.0,1,0,0,,10,0,8,1,20,286.0,5,2020-06-06
2020-06-22,HA,G4,9390,99716,DEN,87118,MIA,0814,0305,1371,6.0,6.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,162.0,8,2020-06-22
2020-06-09,DL,NK,7042,86619,LAS,12559,DEN,0407,0259,2734,1.0,1.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,350.0,4,2020-06-09
2020-06-06,WN,F9,1265,72916,DFW,86308,DFW,1639,1010,2818,24.0,24.0,1,19.0,19.0,1,0,0,,2,4,5,1,7,365.0,16,2020-06-06
2020-06-04,G4,AS,8251,98427,DFW,47590,MCO,1031,2135,2738,11.0,11.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,349.0,10,2020-06-04
2020-06-25,B6,NK,8147,34106,SFO,25535,SFO,1131,0835,2137,6.0,6.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,252.0,11,2020-06-25
2020-06-13,F9,G4,6164,81776,DEN,30162,ORD,0343,0154,383,15.0,15.0,1,10.0,10.0,0,0,0,,0,0,0,0,0,46.0,3,2020-06-13
