FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DISTANCE,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,AIR_TIME,DEP_HOUR,DEP_DATE
2020-02-14,AA,AS,6038,64404,ATL,79753,JFK,1047,0802,1303,19.0,19.0,1,38.0,38.0,1,0,0,,12,1,2,1,23,162.0,10,2020-02-14
2020-02-17,UA,AS,1951,25555,LAX,26890,ORD,1504,0651,2321,3.0,3.0,0,19.0,19.0,1,0,0,,4,3,3,0,9,285.0,15,2020-02-17
2020-02-09,UA,AS,6135,88892,DFW,20220,MCO,1535,1318,757,39.0,39.0,1,40.0,40.0,1,0,0,,2,11,11,1,15,80.0,15,2020-02-09
2020-02-07,AA,WN,4530,25563,ORD,52190,LAX,1657,1917,2977,5.0,5.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,372.0,16,2020-02-07
2020-02-07,WN,B6,225,69634,DEN,20597,LAS,1305,2156,2204,41.0,41.0,1,39.0,39.0,1,0,0,,14,10,7,2,6,280.0,13,2020-02-07
2020-02-14,B6,DL,8692,34589,MCO,30058,MIA,0201,1732,1884,37.0,37.0,1,31.0,31.0,1,0,0,,1,4,5,1,19,238.0,2,2020-02-14
2020-02-27,AA,DL,7264,65477,ORD,85899,MCO,0736,1416,1937,4.0,4.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,225.0,7,2020-02-27
2020-02-09,DL,F9,2410,75096,MCO,38936,LAS,0636,1156,1276,3.0,3.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,163.0,6,2020-02-09
2020-02-09,NK,G4,4843,95866,LAX,76486,DFW,1156,1413,153,62.0,62.0,1,66.0,66.0,1,0,0,,4,3,17,2,39,5.0,11,2020-02-09
2020-02-07,DL,AA,477,63345,MCO,98920,SEA,1048,2028,2755,9.0,9.0,0,15.0,15.0,1,0,0,,1,4,0,1,9,330.0,10,2020-02-07
2020-02-11,UA,F9,6531,96560,LAS,66744,DEN,1534,1003,520,10.0,10.0,0,22.0,22.0,1,0,0,,1,0,4,0,16,71.0,15,2020-02-11
2020-02-25,NK,B6,3324,49432,SEA,75209,JFK,2236,1009,2174,1.0,1.0,0,-21.0,0.0,0,0,0,,0,0,0,0,0,264.0,22,2020-02-25
2020-02-19,AA,UA,3640,49933,SFO,63613,DEN,2346,2008,1734,0.0,0.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,213.0,23,2020-02-19
2020-02-20,DL,WN,6022,12876,MCO,30728,SFO,1435,0905,456,3.0,3.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,70.0,14,2020-02-20
2020-02-25,B6,AA,1902,90424,LAX,86993,SEA,1128,1252,2365,10.0,10.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,287.0,11,2020-02-25
2020-02-02,AS,WN,2106,24180,ORD,66423,ATL,2308,1210,2108,14.0,14.0,0,21.0,21.0,1,0,0,,6,0,5,0,9,270.0,23,2020-02-02
2020-02-15,WN,NK,5142,58308,JFK,92922,SFO,1158,1830,2751,34.0,34.0,1,35.0,35.0,1,0,0,,10,4,9,1,10,355.0,11,2020-02-15
2020-02-09,DL,NK,6718,76495,JFK,70534,ATL,0207,0544,2738,7.0,7.0,0,17.0,17.0,1,0,0,,5,3,0,1,8,337.0,2,2020-02-09
2020-02-07,G4,AS,4631,64730,SEA,22989,LAS,1912,0256,1596,28.0,28.0,1,21.0,21.0,1,0,0,,4,3,1,1,12,199.0,19,2020-02-07
2020-02-01,UA,DL,629,33671,MCO,15544,DEN,2003,1800,705,5.0,5.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,70.0,20,2020-02-01
2020-02-05,NK,HA,8926,52289,ATL,67656,JFK,0148,0422,998,23.0,23.0,1,30.0,30.0,1,0,0,,1,7,6,0,16,131.0,1,2020-02-05
2020-02-09,NK,AS,856,83832,MCO,79055,JFK,2209,0301,2054,3.0,3.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,250.0,22,2020-02-09
2020-02-21,F9,F9,3853,44409,ORD,70272,DFW,1009,1113,1661,35.0,35.0,1,22.0,22.0,1,0,0,,6,3,1,1,11,207.0,10,2020-02-21
2020-02-17,F9,NK,9248,78858,SEA,86502,SEA,2015,1823,1985,4.0,4.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,255.0,20,2020-02-17
2020-02-26,HA,NK,252,25150,SEA,27485,LAX,2116,1907,305,15.0,15.0,1,,,0,0,1,,0,0,0,0,0,24.0,21,2020-02-26
2020-02-20,UA,B6,5122,92220,SFO,48079,ATL,0712,1135,883,15.0,15.0,1,19.0,19.0,1,0,0,,5,1,2,0,11,111.0,7,2020-02-20
2020-02-25,AS,AA,6143,43205,SEA,55814,SEA,1558,0252,2760,,,0,,,0,1,0,A,0,0,0,0,0,,15,2020-02-25
2020-02-14,DL,HA,4498,74662,ORD,69775,ATL,0731,0551,235,7.0,7.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,42.0,7,2020-02-14
2020-02-14,B6,HA,8678,22798,DFW,23711,BOS,1529,1937,1380,12.0,12.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,184.0,15,2020-02-14
2020-02-12,HA,AA,4473,52694,LAS,57881,BOS,1545,1531,183,8.0,8.0,0,36.0,36.0,1,0,0,,4,2,8,1,22,4.0,15,2020-02-12
2020-02-12,HA,HA,6172,44237,ORD,97676,ORD,0825,2322,1355,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,166.0,8,2020-02-12
2020-02-17,AA,NK,7921,68512,LAS,99892,ATL,2138,1853,2467,16.0,16.0,1,19.0,19.0,1,0,0,,1,4,4,0,9,308.0,21,2020-02-17
2020-02-03,F9,HA,3575,72539,DEN,40107,DEN,1814,0615,2874,46.0,46.0,1,31.0,31.0,1,0,0,,2,7,6,1,15,373.0,18,2020-02-03
2020-02-04,G4,HA,3541,11681,DEN,98196,SFO,0635,1022,1662,7.0,7.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,231.0,6,2020-02-04
2020-02-13,AA,DL,3658,33930,SEA,15377,ATL,0209,1627,1410,3.0,3.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,176.0,2,2020-02-13
2020-02-28,UA,HA,7205,75327,JFK,50840,DFW,0537,1320,514,3.0,3.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,69.0,5,2020-02-28
2020-02-26,AA,G4,7080,44936,DFW,84138,LAX,1747,1751,2749,1.0,1.0,0,-7.0,0.0,0,0,0,,0,0,0,0,0,359.0,17,2020-02-26
2020-02-25,F9,HA,2285,60100,ATL,36073,JFK,0236,0903,452,0.0,0.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,61.0,2,2020-02-25
2020-02-16,B6,F9,8309,73337,JFK,15804,DFW,2301,2215,2945,17.0,17.0,1,15.0,15.0,1,0,0,,5,1,1,0,8,379.0,23,2020-02-16
2020-02-02,AA,NK,3661,30414,SFO,40170,ORD,0104,0545,2944,10.0,10.0,0,21.0,21.0,1,0,0,,4,6,3,1,7,357.0,1,2020-02-02
2020-02-08,DL,AA,3400,28910,MCO,55015,SFO,0849,0411,1270,10.0,10.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,174.0,8,2020-02-08
2020-02-17,NK,WN,7200,65816,JFK,12991,BOS,0322,0959,1101,21.0,21.0,1,32.0,32.0,1,0,0,,1,1,1,1,28,152.0,3,2020-02-17
2020-02-29,G4,NK,4168,90869,LAX,19483,BOS,2312,1249,2954,25.0,25.0,1,36.0,36.0,1,0,0,,13,5,3,0,15,367.0,23,2020-02-29
2020-02-26,F9,B6,4442,98320,SFO,15868,BOS,2229,2115,2665,3.0,3.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,333.0,22,2020-02-26
2020-02-10,AS,F9,5511,90354,DFW,53168,LAX,0507,2010,2890,5.0,5.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,356.0,5,2020-02-10
2020-02-20,WN,DL,9246,97872,SEA,50273,SEA,1051,1412,925,14.0,14.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,99.0,10,2020-02-20
2020-02-29,WN,NK,4940,89678,SEA,25471,JFK,1958,0019,1985,75.0,75.0,1,82.0,82.0,1,0,0,,21,13,23,3,22,249.0,19,2020-02-29
2020-02-04,UA,NK,7648,39226,LAS,99626,MCO,0024,1506,2961,9.0,9.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,377.0,0,2020-02-04
2020-02-27,DL,AS,9273,43572,SFO,88117,JFK,2306,0855,2782,9.0,9.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,326.0,23,2020-02-27
2020-02-17,WN,F9,1631,71251,MCO,86382,MCO,0030,1135,2536,0.0,0.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,328.0,0,2020-02-17
2020-02-28,WN,B6,9698,99616,ATL,27737,LAS,0640,0819,1705,23.0,23.0,1,31.0,31.0,1,0,0,,0,3,4,1,23,213.0,6,2020-02-28
2020-02-18,DL,AA,975,73266,ATL,71286,SEA,0819,1524,2412,1.0,1.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,304.0,8,2020-02-18
2020-02-15,F9,AS,9892,21192,JFK,19501,SEA,0148,0856,1018,16.0,16.0,1,19.0,19.0,1,0,0,,2,4,4,1,9,117.0,1,2020-02-15
2020-02-19,HA,UA,3850,74266,ORD,73453,MIA,2220,2358,1199,12.0,12.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,143.0,22,2020-02-19
2020-02-23,B6,AS,7276,54729,SEA,77295,LAS,2253,1836,2902,4.0,4.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,375.0,22,2020-02-23
2020-02-15,NK,AS,4406,65975,DFW,81273,BOS,0920,0430,417,13.0,13.0,0,19.0,19.0,1,0,0,,3,5,4,1,6,55.0,9,2020-02-15
2020-02-05,AA,AA,6109,32352,LAX,74346,SEA,1633,0157,1526,46.0,46.0,1,53.0,53.0,1,0,0,,6,3,1,1,42,184.0,16,2020-02-05
2020-02-16,AA,WN,7376,26525,MCO,15157,SFO,0840,0523,633,1.0,1.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,66.0,8,2020-02-16
2020-02-04,AS,AA,629,81233,JFK,91466,MCO,0345,0056,1946,17.0,17.0,1,23.0,23.0,1,0,0,,6,5,2,0,10,230.0,3,2020-02-04
2020-02-25,WN,B6,1983,36435,DFW,40231,ORD,1211,1623,427,0.0,0.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,62.0,12,2020-02-25
2020-02-18,DL,AA,6724,47781,SEA,54880,DFW,1922,1136,1350,19.0,19.0,1,8.0,8.0,0,0,0,,0,0,0,0,0,159.0,19,2020-02-18
2020-02-22,NK,UA,3436,82845,DEN,81100,MIA,1518,0529,2675,9.0,9.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,336.0,15,2020-02-22
2020-02-07,AS,G4,195,74415,SFO,87426,LAS,2337,1310,1919,30.0,30.0,1,37.0,37.0,1,0,0,,12,6,1,1,16,247.0,23,2020-02-07
2020-02-15,WN,NK,8885,81669,LAS,35002,MIA,2350,0317,1691,7.0,7.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,209.0,23,2020-02-15
2020-02-10,UA,UA,1533,91866,ORD,81214,LAX,1538,2229,1439,8.0,8.0,0,22.0,22.0,1,0,0,,2,6,6,0,7,196.0,15,2020-02-10
2020-02-07,B6,NK,8400,73884,SFO,48623,SFO,1507,1156,1562,6.0,6.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,212.0,15,2020-02-07
2020-02-22,DL,B6,5207,19427,SEA,49358,LAX,1134,1611,1165,22.0,22.0,1,20.0,20.0,1,0,0,,3,1,6,1,9,134.0,11,2020-02-22
2020-02-15,F9,UA,5506,85689,SFO,19683,SEA,2218,1700,436,2.0,2.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,53.0,22,2020-02-15
2020-02-18,B6,WN,1360,46566,JFK,61080,MIA,2035,0700,566,8.0,8.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,76.0,20,2020-02-18
2020-02-08,HA,UA,5626,49153,JFK,96409,DEN,0626,0621,2444,14.0,14.0,0,21.0,21.0,1,0,0,,1,2,1,0,17,298.0,6,2020-02-08
2020-02-02,HA,G4,1660,49114,SEA,63987,ATL,1852,0450,533,31.0,31.0,1,35.0,35.0,1,0,0,,6,8,4,2,15,80.0,18,2020-02-02
2020-02-20,NK,AS,3504,82055,DEN,20423,ATL,0411,0254,2172,15.0,15.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,270.0,4,2020-02-20
2020-02-16,UA,B6,5094,64727,DEN,84605,LAX,0808,1422,997,6.0,6.0,0,24.0,24.0,1,0,0,,8,6,6,0,4,128.0,8,2020-02-16
2020-02-25,G4,NK,907,28353,LAX,81052,DFW,0217,2213,2947,20.0,20.0,1,18.0,18.0,1,0,0,,2,4,3,0,8,353.0,2,2020-02-25
2020-02-13,DL,WN,9272,77075,SFO,80232,JFK,1926,0344,262,,,0,,,0,1,0,A,0,0,0,0,0,,19,2020-02-13
2020-02-01,NK,AA,4572,74767,SFO,76944,JFK,0513,0407,1776,45.0,45.0,1,40.0,40.0,1,0,0,,8,3,11,0,18,214.0,5,2020-02-01
2020-02-05,HA,WN,1335,66501,LAX,58906,DFW,1818,0124,200,8.0,8.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,28.0,18,2020-02-05
2020-02-25,UA,F9,5036,10128,LAX,18583,SEA,1225,1435,1036,13.0,13.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,119.0,12,2020-02-25
2020-02-11,WN,F9,8443,47198,JFK,59542,BOS,0032,1505,1164,10.0,10.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,142.0,0,2020-02-11
2020-02-03,UA,DL,2090,72654,ATL,85078,SEA,0823,0612,2415,15.0,15.0,1,15.0,15.0,1,0,0,,4,3,3,0,5,305.0,8,2020-02-03
2020-02-02,UA,HA,2605,37477,MCO,80559,SFO,1307,1349,1479,10.0,10.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,183.0,13,2020-02-02
2020-02-29,UA,WN,8753,81070,LAX,18032,SEA,1350,0934,1617,6.0,6.0,0,16.0,16.0,1,0,0,,1,2,4,1,8,204.0,13,2020-02-29
2020-02-24,AS,AS,808,46583,ORD,23678,SEA,1557,2235,2277,37.0,37.0,1,25.0,25.0,1,0,0,,3,6,6,0,10,283.0,15,2020-02-24
2020-02-18,WN,NK,4746,87601,MCO,16314,ORD,0459,1920,935,13.0,13.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,110.0,4,2020-02-18
2020-02-18,G4,G4,3353,20375,ATL,74293,DEN,0836,1742,2078,32.0,32.0,1,23.0,23.0,1,0,0,,4,1,4,0,13,277.0,8,2020-02-18
2020-02-16,WN,AS,2899,48354,JFK,12818,LAX,1414,2054,1461,14.0,14.0,0,18.0,18.0,1,0,0,,1,5,2,1,9,162.0,14,2020-02-16
2020-02-07,G4,HA,7448,86405,LAX,22676,ORD,2206,1129,1432,6.0,6.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,174.0,22,2020-02-07
2020-02-06,AA,AA,3956,75050,MCO,76612,MIA,1826,0709,1631,2.0,2.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,202.0,18,2020-02-06
2020-02-07,WN,G4,578,58675,DEN,51446,ORD,1359,2145,1370,15.0,15.0,1,0.0,0.0,0,0,0,,0,0,0,0,0,178.0,13,2020-02-07
2020-02-25,B6,B6,292,63906,JFK,75968,ATL,0953,2324,696,1.0,1.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,101.0,9,2020-02-25
2020-02-02,AS,WN,8804,14176,ORD,94446,ORD,1620,0251,2737,32.0,32.0,1,38.0,38.0,1,0,0,,13,10,6,0,9,368.0,16,2020-02-02
2020-02-04,G4,DL,2193,96583,DEN,52636,DFW,1624,2210,108,8.0,8.0,0,-16.0,0.0,0,0,0,,0,0,0,0,0,7.0,16,2020-02-04
2020-02-03,G4,NK,4606,68107,LAS,41653,BOS,0340,1516,2933,2.0,2.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,374.0,3,2020-02-03
2020-02-23,HA,AA,1415,66615,LAS,81411,MIA,1008,1928,2015,30.0,30.0,1,16.0,16.0,1,0,0,,2,1,0,0,12,264.0,10,2020-02-23
2020-02-12,B6,F9,4018,63840,ORD,23142,SFO,1813,1627,2882,7.0,7.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,370.0,18,2020-02-12
2020-02-06,DL,UA,1658,24385,MCO,12012,SEA,2256,1602,2891,38.0,38.0,1,27.0,27.0,1,0,0,,2,1,5,1,19,357.0,22,2020-02-06
2020-02-04,UA,UA,2197,48679,DFW,72334,MIA,0707,1001,1529,44.0,44.0,1,51.0,51.0,1,0,0,,1,15,10,1,25,188.0,7,2020-02-04
2020-02-01,B6,AA,3637,92468,DFW,28999,SFO,0801,1307,1642,5.0,5.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,211.0,8,2020-02-01
2020-02-29,DL,HA,7010,18655,SFO,66558,SEA,0739,1212,1832,25.0,25.0,1,20.0,20.0,1,0,0,,1,5,1,1,12,239.0,7,2020-02-29
2020-02-22,AS,G4,2205,69364,SFO,74281,MIA,0701,1913,925,9.0,9.0,0,-12.0,0.0,0,0,0,,0,0,0,0,0,110.0,7,2020-02-22
2020-02-15,B6,HA,189,35240,SEA,26486,SEA,1346,0418,2041,,,0,,,0,1,0,A,0,0,0,0,0,,13,2020-02-15
2020-02-01,HA,B6,1308,52208,DFW,84702,DEN,2205,1458,2259,13.0,13.0,0,32.0,32.0,1,0,0,,10,5,0,1,16,284.0,22,2020-02-01
2020-02-03,DL,WN,166,32041,SEA,73212,BOS,1010,1502,925,28.0,28.0,1,22.0,22.0,1,0,0,,0,5,3,0,14,111.0,10,2020-02-03
2020-02-26,B6,B6,7129,98824,SFO,21075,ATL,2023,1912,122,16.0,16.0,1,20.0,20.0,1,0,0,,4,2,4,0,10,26.0,20,2020-02-26
2020-02-08,AA,WN,4286,78913,DFW,71846,MCO,0721,1406,930,31.0,31.0,1,39.0,39.0,1,0,0,,14,5,0,1,19,125.0,7,2020-02-08
2020-02-16,DL,AA,8524,30377,ATL,68196,BOS,1424,1226,1333,33.0,33.0,1,28.0,28.0,1,0,0,,8,2,1,1,17,154.0,14,2020-02-16
2020-02-05,DL,NK,7144,12266,ORD,22881,ATL,1958,1636,2537,18.0,18.0,1,-5.0,0.0,0,0,0,,0,0,0,0,0,310.0,19,2020-02-05
2020-02-13,AA,F9,9511,51610,SFO,19145,MIA,0237,2117,2430,3.0,3.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,301.0,2,2020-02-13
2020-02-27,F9,AS,3973,90314,ORD,61376,DFW,2017,2325,251,15.0,15.0,1,8.0,8.0,0,0,0,,0,0,0,0,0,26.0,20,2020-02-27
2020-02-20,WN,AS,5460,52750,ORD,64698,MIA,2039,2312,2611,15.0,15.0,1,15.0,15.0,1,0,0,,1,4,2,1,8,328.0,20,2020-02-20
2020-02-14,UA,G4,3875,17865,ORD,29633,BOS,0608,1819,1649,6.0,6.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,192.0,6,2020-02-14
2020-02-14,WN,F9,1112,76796,ATL,99941,MIA,1340,1542,2476,32.0,32.0,1,27.0,27.0,1,0,0,,3,5,1,1,17,298.0,13,2020-02-14
2020-02-13,DL,AA,3117,79461,DFW,12036,MIA,0339,2342,2128,12.0,12.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,278.0,3,2020-02-13
