FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DISTANCE,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,AIR_TIME,DEP_HOUR,DEP_DATE
2020-05-11,AS,UA,8098,25338,SEA,24162,DFW,1935,1808,357,3.0,3.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,50.0,19,2020-05-11
2020-05-18,AA,F9,2790,40301,DFW,73552,ORD,1634,0523,1651,13.0,13.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,198.0,16,2020-05-18
2020-05-11,NK,AA,4508,79772,LAX,53564,LAS,1645,0916,2453,5.0,5.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,289.0,16,2020-05-11
2020-05-06,F9,WN,8925,42455,LAX,50402,LAS,0724,2116,1000,26.0,26.0,1,34.0,34.0,1,0,0,,4,1,4,0,25,117.0,7,2020-05-06
2020-05-22,WN,B6,2534,87919,SEA,17713,SEA,1921,1200,733,14.0,14.0,0,31.0,31.0,1,0,0,,3,0,2,0,25,100.0,19,2020-05-22
2020-05-14,HA,F9,9342,58083,DFW,64862,JFK,0034,1247,1899,20.0,20.0,1,33.0,33.0,1,0,0,,6,5,5,1,16,229.0,0,2020-05-14
2020-05-13,AS,B6,3438,41009,ATL,37107,ATL,0901,1451,574,1.0,1.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,73.0,9,2020-05-13
2020-05-15,B6,DL,934,84317,JFK,23395,BOS,1826,1921,967,37.0,37.0,1,39.0,39.0,1,0,0,,5,3,8,0,23,114.0,18,2020-05-15
2020-05-03,WN,AS,8189,67505,LAX,25367,MCO,1253,0359,2965,1.0,1.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,369.0,12,2020-05-03
2020-05-06,WN,UA,7231,19566,DFW,43199,DFW,0404,0357,2559,2.0,2.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,311.0,4,2020-05-06
2020-05-10,AA,B6,5852,23428,JFK,92965,BOS,0329,1257,317,5.0,5.0,0,22.0,22.0,1,0,0,,4,1,0,1,17,63.0,3,2020-05-10
2020-05-08,G4,B6,113,89734,DEN,25021,LAS,0504,0805,1831,16.0,16.0,1,23.0,23.0,1,0,0,,6,1,3,1,13,231.0,5,2020-05-08
2020-05-26,NK,G4,5044,88253,ORD,86817,SEA,0758,0620,2990,40.0,40.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,374.0,7,2020-05-26
2020-05-12,G4,F9,1257,66606,DFW,17397,SFO,0111,0724,1746,29.0,29.0,1,23.0,23.0,1,0,0,,5,2,4,1,10,199.0,1,2020-05-12
2020-05-24,AS,NK,8168,97578,SFO,48111,SEA,2342,1808,1769,3.0,3.0,0,-15.0,0.0,0,0,0,,0,0,0,0,0,228.0,23,2020-05-24
2020-05-28,B6,UA,4466,90876,LAX,73103,DFW,0936,1645,2636,49.0,49.0,1,51.0,51.0,1,0,0,,2,2,11,0,36,320.0,9,2020-05-28
2020-05-22,UA,F9,3112,90672,LAS,85067,ATL,1152,0020,1288,9.0,9.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,158.0,11,2020-05-22
2020-05-17,UA,WN,6777,93709,ATL,68542,LAX,1202,1807,1942,32.0,32.0,1,35.0,35.0,1,0,0,,1,7,9,1,17,248.0,12,2020-05-17
2020-05-01,HA,G4,5337,86030,SEA,10557,SEA,2345,0833,1625,13.0,13.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,208.0,23,2020-05-01
2020-05-23,G4,NK,1074,80975,DEN,28713,SFO,1741,1653,764,18.0,18.0,1,19.0,19.0,1,0,0,,2,4,5,0,8,98.0,17,2020-05-23
2020-05-03,AS,DL,1190,22211,SFO,56651,BOS,1338,0119,1024,29.0,29.0,1,17.0,17.0,1,0,0,,0,0,2,0,14,132.0,13,2020-05-03
2020-05-29,AA,NK,8451,83088,SEA,11440,DFW,1154,0219,2561,8.0,8.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,317.0,11,2020-05-29
2020-05-25,AA,AS,2079,98048,ORD,29459,JFK,0859,1351,1929,15.0,15.0,1,38.0,38.0,1,0,0,,13,11,7,0,7,238.0,8,2020-05-25
2020-05-05,DL,B6,7606,94845,MCO,80268,SFO,1742,0920,2654,11.0,11.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,343.0,17,2020-05-05
2020-05-11,WN,AS,4340,41447,SEA,64770,DEN,0306,1421,1151,1.0,1.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,149.0,3,2020-05-11
2020-05-02,AS,DL,319,13496,DEN,92078,ORD,2358,1645,1134,9.0,9.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,148.0,23,2020-05-02
2020-05-24,F9,G4,3741,85951,JFK,33036,MIA,2027,1854,1329,15.0,15.0,1,31.0,31.0,1,0,0,,0,5,4,0,21,163.0,20,2020-05-24
2020-05-21,F9,B6,7948,17358,DFW,71334,JFK,0805,1952,1289,25.0,25.0,1,25.0,25.0,1,0,0,,6,1,2,1,14,171.0,8,2020-05-21
2020-05-23,AA,DL,5369,80820,LAX,73279,ATL,1358,2114,646,37.0,37.0,1,41.0,41.0,1,0,0,,4,5,12,0,19,88.0,13,2020-05-23
2020-05-22,AA,UA,151,56487,ATL,61041,DFW,0828,2322,2522,29.0,29.0,1,28.0,28.0,1,0,0,,10,5,2,0,11,309.0,8,2020-05-22
2020-05-24,AA,AS,3517,83403,SFO,48469,DFW,2221,1832,2951,12.0,12.0,0,41.0,41.0,1,0,0,,6,8,9,1,18,374.0,22,2020-05-24
2020-05-11,HA,DL,9887,27758,ATL,84349,MIA,0257,1128,1732,36.0,36.0,1,14.0,14.0,0,0,0,,0,0,0,0,0,214.0,2,2020-05-11
2020-05-05,AA,NK,8783,22609,DFW,75655,JFK,1741,1848,404,9.0,9.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,40.0,17,2020-05-05
2020-05-18,DL,AS,5475,62328,LAX,64157,LAX,0705,1939,821,26.0,26.0,1,14.0,14.0,0,0,0,,0,0,0,0,0,107.0,7,2020-05-18
2020-05-22,DL,NK,2684,73152,DFW,91955,LAX,2220,1339,441,9.0,9.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,44.0,22,2020-05-22
2020-05-19,DL,NK,9192,23732,JFK,64070,LAS,1657,1639,658,24.0,24.0,1,23.0,23.0,1,0,0,,6,3,1,0,13,83.0,16,2020-05-19
2020-05-04,NK,NK,6240,87061,DFW,10408,SEA,1947,0337,799,1.0,1.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,102.0,19,2020-05-04
2020-05-21,AS,F9,4505,58213,LAX,76335,SEA,0745,1630,764,19.0,19.0,1,25.0,25.0,1,0,0,,7,1,6,1,10,103.0,7,2020-05-21
2020-05-28,G4,DL,6007,85566,DFW,97321,DEN,1145,0204,1342,7.0,7.0,0,19.0,19.0,1,0,0,,5,1,5,0,8,169.0,11,2020-05-28
2020-05-06,AS,AA,6754,44246,DFW,98093,DEN,0007,0145,620,1.0,1.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,84.0,0,2020-05-06
2020-05-20,WN,DL,5603,16609,SEA,14578,LAS,0712,0613,1061,48.0,48.0,1,45.0,45.0,1,0,0,,4,3,7,1,31,128.0,7,2020-05-20
2020-05-04,DL,G4,1157,41126,SFO,36394,SEA,0402,1058,1560,1.0,1.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,190.0,4,2020-05-04
2020-05-26,G4,WN,1213,68523,SEA,54975,SEA,2308,1843,2689,1.0,1.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,347.0,23,2020-05-26
2020-05-28,HA,B6,5656,75775,JFK,27127,SEA,1751,0758,2336,0.0,0.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,305.0,17,2020-05-28
2020-05-19,F9,AA,782,28008,DEN,16091,MIA,1009,0048,1313,2.0,2.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,182.0,10,2020-05-19
2020-05-20,G4,UA,3861,24937,SEA,35305,DFW,0033,1940,2726,30.0,30.0,1,46.0,46.0,1,0,0,,4,3,14,1,25,343.0,0,2020-05-20
2020-05-08,WN,G4,254,89545,JFK,70467,LAS,0848,1733,1085,5.0,5.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,139.0,8,2020-05-08
2020-05-17,NK,G4,3298,21371,DEN,14366,MIA,0451,0639,2986,13.0,13.0,0,26.0,26.0,1,0,0,,10,0,2,0,13,378.0,4,2020-05-17
2020-05-06,WN,UA,6992,19234,ATL,10550,BOS,2045,2038,1825,5.0,5.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,235.0,20,2020-05-06
2020-05-08,B6,AA,4863,23860,ATL,41644,DEN,1132,0144,1503,4.0,4.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,189.0,11,2020-05-08
2020-05-09,DL,B6,6499,74257,ATL,46076,ATL,0508,0746,1394,19.0,19.0,1,1.0,1.0,0,0,0,,0,0,0,0,0,170.0,5,2020-05-09
2020-05-13,F9,WN,5539,12282,SFO,93403,LAX,2312,1226,1368,13.0,13.0,0,16.0,16.0,1,0,0,,4,0,5,1,7,163.0,23,2020-05-13
2020-05-17,DL,WN,3635,67596,LAS,52987,DEN,2311,1016,2218,2.0,2.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,286.0,23,2020-05-17
2020-05-17,DL,HA,3493,43343,DFW,99598,LAS,0107,2102,180,3.0,3.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,20.0,1,2020-05-17
2020-05-16,DL,AS,5569,47954,ORD,68984,DFW,2145,2308,200,3.0,3.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,24.0,21,2020-05-16
2020-05-22,DL,F9,8590,95240,MCO,43891,MIA,0325,1247,472,28.0,28.0,1,8.0,8.0,0,0,0,,0,0,0,0,0,63.0,3,2020-05-22
2020-05-22,F9,F9,9124,86226,MCO,12032,JFK,2137,1551,2325,10.0,10.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,307.0,21,2020-05-22
2020-05-23,HA,F9,3417,13556,JFK,75464,BOS,0915,0317,486,15.0,15.0,1,4.0,4.0,0,0,0,,0,0,0,0,0,60.0,9,2020-05-23
2020-05-08,B6,F9,504,40998,LAX,14578,LAS,2101,1242,899,7.0,7.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,121.0,21,2020-05-08
2020-05-30,G4,WN,5836,76057,MCO,88530,SEA,0252,1418,506,27.0,27.0,1,37.0,37.0,1,0,0,,2,6,0,1,27,60.0,2,2020-05-30
2020-05-05,NK,B6,9687,83445,SFO,13909,ORD,1524,1620,2008,5.0,5.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,281.0,15,2020-05-05
2020-05-26,DL,F9,6135,24601,SEA,35001,SFO,0312,2340,2679,2.0,2.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,337.0,3,2020-05-26
2020-05-30,AS,F9,7053,10244,ATL,24130,ATL,0838,2119,628,6.0,6.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,82.0,8,2020-05-30
2020-05-04,B6,HA,1093,30409,MCO,13357,MCO,1400,0248,1874,22.0,22.0,1,11.0,11.0,0,0,0,,0,0,0,0,0,237.0,14,2020-05-04
2020-05-01,G4,AA,5082,92191,SEA,44515,LAX,0731,0851,2452,6.0,6.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,310.0,7,2020-05-01
2020-05-16,B6,F9,979,88561,LAX,19684,DEN,0321,0846,1282,6.0,6.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,174.0,3,2020-05-16
2020-05-09,G4,G4,7188,81656,JFK,14030,SEA,1301,2210,271,13.0,13.0,0,31.0,31.0,1,0,0,,10,7,8,0,6,44.0,13,2020-05-09
2020-05-19,G4,DL,1622,63185,SFO,19004,BOS,1236,0357,115,15.0,15.0,1,18.0,18.0,1,0,0,,1,3,4,1,8,4.0,12,2020-05-19
2020-05-15,UA,AA,5530,89972,ORD,95817,LAS,2302,1406,994,30.0,30.0,1,37.0,37.0,1,0,0,,7,9,6,1,14,102.0,23,2020-05-15
2020-05-28,NK,DL,7235,61468,JFK,44230,LAS,0835,0010,852,11.0,11.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,111.0,8,2020-05-28
2020-05-15,HA,B6,8968,99638,MCO,19618,JFK,2238,1727,2816,14.0,14.0,0,15.0,15.0,1,0,0,,5,2,3,0,5,360.0,22,2020-05-15
2020-05-21,HA,UA,2604,15085,ORD,41813,ATL,0241,1031,1283,8.0,8.0,0,20.0,20.0,1,0,0,,3,3,5,0,8,156.0,2,2020-05-21
2020-05-19,WN,UA,5354,62880,DEN,24421,BOS,1043,1449,1196,4.0,4.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,158.0,10,2020-05-19
2020-05-25,HA,HA,8220,89008,ORD,70351,LAX,1515,0103,1064,6.0,6.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,152.0,15,2020-05-25
2020-05-26,DL,AA,4207,39617,SEA,68506,LAX,0158,1139,1353,15.0,15.0,1,14.0,14.0,0,0,0,,0,0,0,0,0,173.0,1,2020-05-26
2020-05-14,F9,NK,9934,58132,ATL,42750,MIA,1815,0001,136,,,0,,,0,1,0,A,0,0,0,0,0,,18,2020-05-14
2020-05-06,HA,NK,2291,37635,LAX,49028,LAX,0309,0840,579,6.0,6.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,82.0,3,2020-05-06
2020-05-21,AA,G4,8591,58267,DEN,86762,MIA,1926,1823,2555,29.0,29.0,1,44.0,44.0,1,0,0,,4,8,9,2,22,300.0,19,2020-05-21
2020-05-07,G4,WN,2337,25198,ATL,63884,MCO,1048,0805,1566,6.0,6.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,191.0,10,2020-05-07
2020-05-15,HA,WN,5192,55646,MCO,25081,BOS,1136,1414,667,0.0,0.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,89.0,11,2020-05-15
2020-05-03,B6,WN,9874,20337,SFO,17055,ORD,1834,1802,1964,13.0,13.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,234.0,18,2020-05-03
2020-05-10,UA,F9,7549,97147,SFO,15477,MIA,0528,1206,1536,2.0,2.0,0,-14.0,0.0,0,0,0,,0,0,0,0,0,200.0,5,2020-05-10
2020-05-28,G4,AA,3817,38478,ATL,82675,JFK,2127,0333,1364,33.0,33.0,1,33.0,33.0,1,0,0,,9,7,8,1,9,170.0,21,2020-05-28
2020-05-21,G4,WN,4265,24055,DEN,10582,ATL,1144,2107,2370,7.0,7.0,0,25.0,25.0,1,0,0,,2,7,5,0,11,306.0,11,2020-05-21
2020-05-14,WN,AA,1607,64623,LAS,19546,ORD,1653,0547,764,8.0,8.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,104.0,16,2020-05-14
2020-05-02,AA,NK,9117,94877,MCO,36226,ORD,2035,2310,2588,0.0,0.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,325.0,20,2020-05-02
2020-05-26,UA,AS,4588,32519,LAS,59361,ORD,0050,1647,1200,8.0,8.0,0,16.0,16.0,1,0,0,,5,5,5,1,0,148.0,0,2020-05-26
2020-05-22,F9,NK,665,36779,DFW,29507,DFW,0923,1102,313,8.0,8.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,24.0,9,2020-05-22
2020-05-03,B6,NK,7685,78875,MCO,20325,DFW,1234,2259,793,17.0,17.0,1,16.0,16.0,1,0,0,,5,1,1,0,8,117.0,12,2020-05-03
2020-05-29,DL,F9,3191,51191,MCO,28320,SEA,0906,0248,2775,2.0,2.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,361.0,9,2020-05-29
2020-05-26,NK,G4,9180,14743,DFW,14591,SFO,2232,1602,2682,16.0,16.0,1,25.0,25.0,1,0,0,,6,4,2,1,11,358.0,22,2020-05-26
2020-05-11,F9,WN,9501,29447,SFO,27040,LAS,0607,0541,2456,25.0,25.0,1,36.0,36.0,1,0,0,,5,5,3,1,22,306.0,6,2020-05-11
2020-05-28,DL,UA,783,73845,SFO,75623,ATL,0837,2320,1433,7.0,7.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,207.0,8,2020-05-28
2020-05-09,G4,AS,6460,17830,LAS,18523,JFK,0329,2126,2790,2.0,2.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,343.0,3,2020-05-09
2020-05-16,UA,AS,4657,75488,JFK,12065,JFK,1136,0507,1811,15.0,15.0,1,8.0,8.0,0,0,0,,0,0,0,0,0,241.0,11,2020-05-16
2020-05-26,WN,HA,6120,88411,DEN,23216,JFK,1902,1238,1287,1.0,1.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,149.0,19,2020-05-26
2020-05-21,B6,G4,1152,66147,LAS,54826,LAS,0216,1256,1430,11.0,11.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,177.0,2,2020-05-21
2020-05-12,DL,B6,6373,15242,SFO,45093,BOS,1126,0624,1471,3.0,3.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,177.0,11,2020-05-12
2020-05-08,DL,WN,9972,67774,MCO,52846,DFW,2004,2241,2121,6.0,6.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,253.0,20,2020-05-08
2020-05-18,F9,AA,376,38006,SEA,15135,MIA,0000,2220,2910,13.0,13.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,374.0,0,2020-05-18
2020-05-31,AS,HA,4611,12267,DFW,41551,ORD,0109,1024,867,17.0,17.0,1,7.0,7.0,0,0,0,,0,0,0,0,0,98.0,1,2020-05-31
2020-05-15,UA,B6,1815,98998,DEN,22854,LAS,1734,0834,737,16.0,16.0,1,6.0,6.0,0,0,0,,0,0,0,0,0,89.0,17,2020-05-15
2020-05-09,NK,B6,3121,64097,DEN,60381,MCO,2321,0426,1093,14.0,14.0,0,19.0,19.0,1,0,0,,5,1,3,0,10,122.0,23,2020-05-09
2020-05-05,G4,NK,6893,57423,DEN,44599,ORD,0016,2057,1122,56.0,56.0,1,60.0,60.0,1,0,0,,16,7,9,1,27,141.0,0,2020-05-05
2020-05-05,DL,HA,9955,55161,LAX,49528,ORD,1200,0549,735,13.0,13.0,0,17.0,17.0,1,0,0,,1,0,0,0,15,90.0,12,2020-05-05
2020-05-25,NK,UA,8649,64962,DEN,54127,DFW,0310,1907,1176,7.0,7.0,0,19.0,19.0,1,0,0,,7,1,1,0,9,165.0,3,2020-05-25
2020-05-30,G4,DL,8144,21809,SFO,74972,SEA,0753,1527,1412,7.0,7.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,178.0,7,2020-05-30
2020-05-16,NK,AS,3784,59420,ORD,24988,JFK,0105,2341,2967,17.0,17.0,1,32.0,32.0,1,0,0,,5,9,6,1,12,377.0,1,2020-05-16
2020-05-21,AS,HA,4086,90857,SFO,81718,DFW,0709,1440,2577,14.0,14.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,317.0,7,2020-05-21
2020-05-03,DL,DL,209,14872,LAX,65232,MIA,0322,1551,1304,12.0,12.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,176.0,3,2020-05-03
2020-05-19,B6,G4,9251,28872,JFK,99487,SFO,2056,1758,2872,6.0,6.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,355.0,20,2020-05-19
2020-05-21,WN,HA,2096,54042,ORD,43189,ORD,0004,0059,1211,23.0,23.0,1,33.0,33.0,1,0,0,,12,9,3,1,9,137.0,0,2020-05-21
2020-05-29,AA,F9,3323,46403,JFK,84714,ORD,1201,2001,2510,30.0,30.0,1,21.0,21.0,1,0,0,,5,3,5,1,7,314.0,12,2020-05-29
2020-05-12,NK,UA,2847,51340,DFW,72957,ATL,2049,0901,2411,1.0,1.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,289.0,20,2020-05-12
2020-05-12,WN,AS,6286,56764,DEN,97153,DFW,2018,0317,2488,0.0,0.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,310.0,20,2020-05-12
2020-05-19,HA,WN,4612,95425,LAS,53278,ORD,0745,0521,2646,2.0,2.0,0,-14.0,0.0,0,0,0,,0,0,0,0,0,335.0,7,2020-05-19
2020-05-06,AS,B6,1675,38371,DFW,32583,ATL,1110,0420,1217,47.0,47.0,1,52.0,52.0,1,0,0,,19,11,3,1,18,156.0,11,2020-05-06
2020-05-30,F9,F9,6529,88458,JFK,19170,JFK,0429,0156,2795,2.0,2.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,355.0,4,2020-05-30
2020-05-26,DL,AS,4592,67077,LAX,10757,ORD,1834,2022,2757,11.0,11.0,0,18.0,18.0,1,0,0,,4,5,5,0,3,346.0,18,2020-05-26
2020-05-18,AS,DL,1677,67730,SFO,86345,LAS,1341,0516,2756,0.0,0.0,0,-12.0,0.0,0,0,0,,0,0,0,0,0,343.0,13,2020-05-18
2020-05-25,AA,AS,4229,72934,ORD,61826,MIA,0859,1340,2502,4.0,4.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,307.0,8,2020-05-25
2020-05-29,B6,AA,1870,91773,DFW,75610,LAS,2045,1915,586,16.0,16.0,1,16.0,16.0,1,0,0,,5,5,1,0,5,56.0,20,2020-05-29
2020-05-31,AS,WN,8240,92846,DFW,62895,DEN,2046,1911,1251,2.0,2.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,171.0,20,2020-05-31
2020-05-05,B6,DL,4652,98058,LAX,96429,LAX,1130,0706,776,49.0,49.0,1,47.0,47.0,1,0,0,,2,11,11,2,22,113.0,11,2020-05-05
2020-05-21,UA,F9,4165,49938,SEA,72977,DFW,1853,0130,2167,41.0,41.0,1,30.0,30.0,1,0,0,,6,4,9,1,10,271.0,18,2020-05-21
2020-05-29,F9,F9,763,58875,LAS,21389,ATL,1945,1922,139,1.0,1.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,10.0,19,2020-05-29
2020-05-18,B6,WN,5090,13759,ATL,12489,SFO,1134,0154,938,3.0,3.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,102.0,11,2020-05-18
2020-05-03,G4,WN,3564,88844,ATL,50298,DFW,2107,1917,2859,1.0,1.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,357.0,21,2020-05-03
2020-05-27,G4,AA,9159,51088,LAX,18875,JFK,1440,0227,1732,0.0,0.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,202.0,14,2020-05-27
2020-05-08,B6,F9,8877,50501,ATL,31295,LAX,0817,0835,1817,48.0,48.0,1,28.0,28.0,1,0,0,,0,6,2,1,19,227.0,8,2020-05-08
2020-05-28,UA,AA,7608,29573,DFW,62294,MCO,1533,1600,2091,6.0,6.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,258.0,15,2020-05-28
2020-05-24,NK,UA,1307,12773,ATL,92536,MIA,1704,0859,1632,20.0,20.0,1,23.0,23.0,1,0,0,,5,0,4,0,13,216.0,17,2020-05-24
2020-05-21,WN,AA,4352,63013,DFW,45797,ORD,1322,2146,2064,41.0,41.0,1,45.0,45.0,1,0,0,,18,6,2,1,18,262.0,13,2020-05-21
2020-05-29,UA,NK,3680,55405,LAX,14257,BOS,2222,2033,818,14.0,14.0,0,18.0,18.0,1,0,0,,6,0,5,1,6,86.0,22,2020-05-29
2020-05-07,WN,HA,8482,25317,LAX,21144,SFO,0705,2157,1376,77.0,77.0,1,81.0,81.0,1,0,0,,7,19,2,2,50,182.0,7,2020-05-07
2020-05-28,DL,DL,1660,92661,LAX,78871,SFO,1736,0255,2030,1.0,1.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,255.0,17,2020-05-28
2020-05-12,DL,UA,5702,58646,LAS,56542,ATL,0727,1443,2552,7.0,7.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,327.0,7,2020-05-12
2020-05-12,F9,B6,5764,47971,SFO,69164,DFW,0630,1455,1988,22.0,22.0,1,35.0,35.0,1,0,0,,11,1,3,1,20,245.0,6,2020-05-12
2020-05-04,F9,WN,5597,85594,JFK,10276,DFW,0351,1306,1042,3.0,3.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,142.0,3,2020-05-04
2020-05-24,G4,WN,8416,53265,DEN,51592,ATL,1408,0515,1168,10.0,10.0,0,16.0,16.0,1,0,0,,6,0,1,0,9,130.0,14,2020-05-24
2020-05-04,WN,UA,2841,82107,MCO,48922,SFO,1250,0134,1393,,,0,,,0,1,0,D,0,0,0,0,0,,12,2020-05-04
2020-05-08,AA,G4,6766,28676,SFO,16338,BOS,2031,0322,588,,,0,,,0,1,0,A,0,0,0,0,0,,20,2020-05-08
2020-05-10,AS,B6,7977,82700,ORD,84203,SFO,0625,2047,1266,36.0,36.0,1,33.0,33.0,1,0,0,,11,7,1,0,14,162.0,6,2020-05-10
