FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DISTANCE,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,AIR_TIME,DEP_HOUR,DEP_DATE
2020-10-17,DL,DL,2605,47416,DEN,87966,LAX,2106,0932,2274,3.0,3.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,280.0,21,2020-10-17
2020-10-04,WN,UA,6424,39782,MCO,82047,MIA,0035,0949,1202,12.0,12.0,0,19.0,19.0,1,0,0,,5,4,3,0,6,153.0,0,2020-10-04
2020-10-30,B6,HA,2876,64293,MCO,50338,DFW,1408,1056,394,1.0,1.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,42.0,14,2020-10-30
2020-10-09,AS,HA,8608,35857,SFO,93860,SFO,1411,1643,154,1.0,1.0,0,22.0,22.0,1,0,0,,5,1,0,1,15,26.0,14,2020-10-09
2020-10-30,F9,B6,2825,77062,ATL,60127,ORD,0624,2117,2631,21.0,21.0,1,27.0,27.0,1,0,0,,2,2,5,1,18,331.0,6,2020-10-30
2020-10-28,UA,B6,4100,19399,ATL,70396,SEA,1727,0059,2006,8.0,8.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,250.0,17,2020-10-28
2020-10-30,WN,F9,1900,79069,DEN,57683,DEN,0327,1327,2492,27.0,27.0,1,23.0,23.0,1,0,0,,4,0,5,1,13,321.0,3,2020-10-30
2020-10-15,G4,UA,8250,63320,SFO,62456,BOS,2008,2204,2766,14.0,14.0,0,35.0,35.0,1,0,0,,8,4,5,1,16,353.0,20,2020-10-15
2020-10-13,B6,AA,1103,19130,ORD,26033,BOS,2103,1233,1552,18.0,18.0,1,21.0,21.0,1,0,0,,0,0,0,0,20,198.0,21,2020-10-13
2020-10-16,HA,G4,3023,70234,DEN,58825,SEA,0826,1645,2773,5.0,5.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,353.0,8,2020-10-16
2020-10-16,NK,DL,9538,31813,ORD,17729,LAS,0548,1016,1694,5.0,5.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,191.0,5,2020-10-16
2020-10-08,DL,B6,8634,59998,LAX,95553,LAS,0857,0949,1739,3.0,3.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,201.0,8,2020-10-08
2020-10-13,F9,NK,9629,35865,ORD,58625,LAS,0705,0956,1602,16.0,16.0,1,10.0,10.0,0,0,0,,0,0,0,0,0,197.0,7,2020-10-13
2020-10-10,NK,WN,7407,70205,DFW,46807,LAX,1540,0521,610,24.0,24.0,1,37.0,37.0,1,0,0,,3,10,5,1,18,71.0,15,2020-10-10
2020-10-02,F9,DL,118,60156,DFW,79393,ORD,1234,2032,341,,,0,,,0,1,0,C,0,0,0,0,0,,12,2020-10-02
2020-10-11,AA,WN,135,15564,ORD,34270,BOS,2140,0310,1259,27.0,27.0,1,18.0,18.0,1,0,0,,2,4,1,0,11,158.0,21,2020-10-11
2020-10-17,AS,B6,1391,56282,ORD,31458,BOS,1833,0556,484,8.0,8.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,84.0,18,2020-10-17
2020-10-21,WN,F9,1392,48168,ORD,33914,JFK,0605,1957,2169,1.0,1.0,0,-19.0,0.0,0,0,0,,0,0,0,0,0,262.0,6,2020-10-21
2020-10-21,DL,B6,266,16368,DEN,28422,DEN,2044,0926,355,3.0,3.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,47.0,20,2020-10-21
2020-10-05,DL,F9,1399,90990,DFW,83772,LAS,0706,0431,1198,3.0,3.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,131.0,7,2020-10-05
2020-10-25,G4,WN,4199,33898,SEA,76737,DFW,1901,2339,1040,2.0,2.0,0,29.0,29.0,1,0,0,,11,2,5,1,10,140.0,19,2020-10-25
2020-10-06,AA,HA,7391,62090,DFW,10866,ORD,2238,1332,1509,13.0,13.0,0,25.0,25.0,1,0,0,,2,1,2,1,19,187.0,22,2020-10-06
2020-10-03,G4,UA,2290,89508,JFK,80596,ORD,1806,0713,469,24.0,24.0,1,,,0,0,1,,0,0,0,0,0,47.0,18,2020-10-03
2020-10-01,AS,F9,1917,12169,LAX,97295,DFW,0547,2024,659,36.0,36.0,1,50.0,50.0,1,0,0,,2,4,13,2,30,88.0,5,2020-10-01
2020-10-18,WN,UA,6649,84633,ATL,25946,MIA,1356,2013,1469,3.0,3.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,176.0,13,2020-10-18
2020-10-11,G4,AS,520,37184,DEN,13619,ORD,0948,2308,1922,6.0,6.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,220.0,9,2020-10-11
2020-10-10,WN,AS,5233,13158,SFO,23921,LAX,0813,1617,233,2.0,2.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,37.0,8,2020-10-10
2020-10-26,F9,F9,9391,41547,LAX,47006,SEA,2032,1203,1192,7.0,7.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,141.0,20,2020-10-26
2020-10-22,UA,B6,2095,28001,DFW,66707,DEN,1901,1156,2582,1.0,1.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,327.0,19,2020-10-22
2020-10-15,WN,UA,6499,73802,ATL,70263,SFO,2249,1009,708,18.0,18.0,1,22.0,22.0,1,0,0,,8,0,1,1,11,79.0,22,2020-10-15
2020-10-10,HA,UA,3450,74894,DFW,63678,LAS,0602,0845,2948,2.0,2.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,362.0,6,2020-10-10
2020-10-29,G4,NK,8301,91455,SEA,33708,BOS,2356,1001,1873,6.0,6.0,0,16.0,16.0,1,0,0,,5,2,4,0,5,230.0,23,2020-10-29
2020-10-05,G4,UA,1152,21807,MCO,75311,JFK,0904,1736,2950,6.0,6.0,0,19.0,19.0,1,0,0,,3,5,3,1,7,369.0,9,2020-10-05
2020-10-03,HA,WN,7848,76472,DFW,67353,SFO,1455,1052,1094,33.0,33.0,1,45.0,45.0,1,0,0,,5,4,9,0,27,143.0,14,2020-10-03
2020-10-27,DL,DL,7043,62523,SFO,42514,SEA,1214,1909,2183,8.0,8.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,277.0,12,2020-10-27
2020-10-04,DL,NK,3024,56423,LAX,58988,LAX,0511,0419,1415,5.0,5.0,0,-13.0,0.0,0,0,0,,0,0,0,0,0,185.0,5,2020-10-04
2020-10-22,AS,UA,2548,87539,MCO,18090,DEN,1302,1323,488,2.0,2.0,0,16.0,16.0,1,0,0,,5,3,1,1,6,55.0,13,2020-10-22
2020-10-12,AS,AA,7849,46280,SFO,91870,DFW,1857,1344,436,0.0,0.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,50.0,18,2020-10-12
2020-10-28,F9,DL,3135,90359,SEA,26353,LAS,1836,1532,1910,9.0,9.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,221.0,18,2020-10-28
2020-10-19,UA,AS,4993,84277,SEA,21820,ATL,0414,1807,935,4.0,4.0,0,23.0,23.0,1,0,0,,1,2,3,0,16,117.0,4,2020-10-19
2020-10-18,NK,B6,9755,53259,DFW,56652,LAS,1835,2227,1965,2.0,2.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,231.0,18,2020-10-18
2020-10-10,HA,DL,3664,28399,LAX,25130,ORD,1037,1653,507,27.0,27.0,1,28.0,28.0,1,0,0,,9,7,1,0,11,57.0,10,2020-10-10
2020-10-01,WN,UA,3315,81424,ATL,75589,ORD,2309,1056,1776,14.0,14.0,0,21.0,21.0,1,0,0,,0,1,1,1,18,239.0,23,2020-10-01
2020-10-10,G4,G4,2374,11669,DEN,21474,DEN,2040,0534,2892,25.0,25.0,1,29.0,29.0,1,0,0,,4,7,6,0,12,349.0,20,2020-10-10
2020-10-05,WN,AS,1952,76594,SFO,69525,MCO,0204,0316,1060,11.0,11.0,0,27.0,27.0,1,0,0,,5,5,4,1,12,142.0,2,2020-10-05
2020-10-19,G4,WN,7847,12679,ATL,60437,JFK,1723,1457,1233,17.0,17.0,1,8.0,8.0,0,0,0,,0,0,0,0,0,142.0,17,2020-10-19
2020-10-07,UA,AA,7921,96956,LAS,16657,MIA,2303,0704,2975,31.0,31.0,1,27.0,27.0,1,0,0,,6,6,2,1,13,370.0,23,2020-10-07
2020-10-19,DL,AS,5054,10050,ORD,85761,SFO,1732,1956,123,1.0,1.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,17.0,17,2020-10-19
2020-10-19,AA,B6,4036,89179,JFK,45622,ATL,1647,0159,1732,2.0,2.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,225.0,16,2020-10-19
2020-10-31,AS,UA,7857,90638,MCO,61560,DFW,1111,0350,837,62.0,62.0,1,73.0,73.0,1,0,0,,15,22,0,3,33,114.0,11,2020-10-31
2020-10-27,UA,B6,8454,90907,DFW,55185,LAX,0450,1003,2166,24.0,24.0,1,39.0,39.0,1,0,0,,1,6,3,0,28,278.0,4,2020-10-27
2020-10-10,DL,F9,8622,45169,DFW,31817,MIA,0903,1604,1555,2.0,2.0,0,,,0,0,1,,0,0,0,0,0,187.0,9,2020-10-10
2020-10-26,UA,AS,4554,41093,LAX,67928,ATL,0726,0526,610,1.0,1.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,82.0,7,2020-10-26
2020-10-04,NK,B6,9055,94289,DEN,78584,MCO,0112,2126,698,22.0,22.0,1,33.0,33.0,1,0,0,,1,2,2,1,27,87.0,1,2020-10-04
2020-10-08,HA,HA,2691,51170,MCO,48040,JFK,0926,2126,1243,5.0,5.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,167.0,9,2020-10-08
2020-10-07,UA,B6,4141,27089,DFW,26145,LAS,1403,1420,1345,3.0,3.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,180.0,14,2020-10-07
2020-10-29,B6,UA,1585,29506,SFO,76181,ATL,0857,0623,2276,,,0,,,0,1,0,A,0,0,0,0,0,,8,2020-10-29
2020-10-01,AA,G4,5894,25483,LAS,84480,DEN,2235,0025,2799,6.0,6.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,343.0,22,2020-10-01
2020-10-28,AS,WN,371,12982,LAS,80164,SFO,1352,1447,2919,8.0,8.0,0,17.0,17.0,1,0,0,,3,0,2,1,12,385.0,13,2020-10-28
2020-10-04,HA,HA,7043,41588,ATL,94260,DFW,0613,2046,1122,8.0,8.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,113.0,6,2020-10-04
2020-10-31,F9,AS,2253,83685,ORD,79648,BOS,1046,1946,1607,9.0,9.0,0,24.0,24.0,1,0,0,,4,6,4,1,10,205.0,10,2020-10-31
2020-10-21,F9,HA,4077,97804,LAX,72371,BOS,1115,1659,2777,28.0,28.0,1,51.0,51.0,1,0,0,,12,8,7,2,22,353.0,11,2020-10-21
2020-10-26,B6,UA,607,76806,SFO,71944,DEN,0947,1517,366,8.0,8.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,42.0,9,2020-10-26
2020-10-02,B6,AS,4396,26866,MCO,18274,JFK,2124,2241,1683,17.0,17.0,1,15.0,15.0,1,0,0,,5,1,3,0,6,216.0,21,2020-10-02
2020-10-16,F9,AA,5908,99994,DEN,44412,MIA,0727,1606,2016,9.0,9.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,254.0,7,2020-10-16
2020-10-06,WN,B6,5729,43758,SEA,26385,JFK,2219,1129,1153,12.0,12.0,0,22.0,22.0,1,0,0,,3,5,6,0,7,133.0,22,2020-10-06
2020-10-03,UA,B6,6590,23079,JFK,24040,BOS,0429,0113,1263,3.0,3.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,146.0,4,2020-10-03
2020-10-22,B6,NK,6079,37510,ATL,51426,MCO,1835,0801,1541,5.0,5.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,204.0,18,2020-10-22
2020-10-03,UA,B6,3614,78849,SFO,17241,SEA,0057,0148,291,21.0,21.0,1,32.0,32.0,1,0,0,,8,7,4,1,12,31.0,0,2020-10-03
2020-10-10,DL,AS,9387,26012,ORD,82490,ORD,2108,1144,276,3.0,3.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,43.0,21,2020-10-10
2020-10-14,F9,F9,2895,23473,MCO,41692,BOS,0917,0630,368,7.0,7.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,47.0,9,2020-10-14
2020-10-21,NK,AS,4318,61271,DFW,52574,JFK,2352,0732,2216,82.0,82.0,1,75.0,75.0,1,0,0,,11,13,18,4,29,271.0,23,2020-10-21
2020-10-29,NK,B6,293,66106,SEA,24758,BOS,1435,1904,851,15.0,15.0,1,2.0,2.0,0,0,0,,0,0,0,0,0,106.0,14,2020-10-29
2020-10-26,G4,AS,3766,52132,LAS,98761,JFK,2300,2214,688,22.0,22.0,1,18.0,18.0,1,0,0,,2,5,3,0,8,94.0,23,2020-10-26
2020-10-02,DL,F9,2456,59535,ORD,92809,SEA,1647,0818,2685,0.0,0.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,334.0,16,2020-10-02
2020-10-03,AA,DL,2269,94435,DFW,42718,SEA,2338,1319,688,31.0,31.0,1,42.0,42.0,1,0,0,,13,11,12,2,4,87.0,23,2020-10-03
2020-10-15,WN,WN,8177,88946,SEA,83473,BOS,2226,0001,1547,12.0,12.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,211.0,22,2020-10-15
2020-10-24,NK,HA,3507,97230,LAX,81258,ATL,0746,1340,1719,11.0,11.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,221.0,7,2020-10-24
2020-10-11,UA,NK,5223,35253,LAS,32966,MCO,1724,1921,580,4.0,4.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,78.0,17,2020-10-11
2020-10-08,AA,WN,9533,97809,SFO,71098,BOS,0546,1630,1848,15.0,15.0,1,16.0,16.0,1,0,0,,3,1,2,1,9,217.0,5,2020-10-08
2020-10-02,B6,NK,8776,29726,SEA,79953,LAX,0037,2248,562,4.0,4.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,82.0,0,2020-10-02
2020-10-10,HA,DL,7891,51374,JFK,18490,ATL,2011,0804,1507,19.0,19.0,1,26.0,26.0,1,0,0,,8,2,4,0,12,172.0,20,2020-10-10
2020-10-09,NK,DL,2734,39583,DFW,48798,MIA,0024,0326,1188,28.0,28.0,1,26.0,26.0,1,0,0,,10,0,5,1,10,156.0,0,2020-10-09
2020-10-22,HA,WN,7352,70225,DFW,88213,SEA,1159,1144,1728,55.0,55.0,1,57.0,57.0,1,0,0,,20,9,11,2,15,203.0,11,2020-10-22
2020-10-19,AS,AS,1091,64861,LAS,98929,DFW,0346,0226,531,2.0,2.0,0,-14.0,0.0,0,0,0,,0,0,0,0,0,84.0,3,2020-10-19
2020-10-04,G4,NK,7920,64315,ATL,22962,MIA,2235,1620,1018,30.0,30.0,1,39.0,39.0,1,0,0,,6,11,3,1,18,131.0,22,2020-10-04
2020-10-08,F9,NK,117,58100,DEN,57330,JFK,0627,1411,2812,3.0,3.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,355.0,6,2020-10-08
2020-10-29,B6,NK,7092,47735,DFW,79724,SFO,1432,1426,2101,31.0,31.0,1,41.0,41.0,1,0,0,,16,1,7,1,17,269.0,14,2020-10-29
2020-10-19,DL,B6,1662,28295,ORD,53635,BOS,1927,0351,2747,28.0,28.0,1,29.0,29.0,1,0,0,,9,2,2,1,15,357.0,19,2020-10-19
2020-10-31,F9,HA,3006,14758,LAS,68259,BOS,1618,1116,2887,2.0,2.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,348.0,16,2020-10-31
2020-10-16,NK,AS,9980,98547,LAX,91655,BOS,2239,0758,1060,1.0,1.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,132.0,22,2020-10-16
2020-10-25,G4,G4,2010,43522,ORD,43786,SEA,2232,0614,1305,11.0,11.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,172.0,22,2020-10-25
2020-10-25,AA,AS,636,54184,MCO,27921,ORD,1414,1624,204,6.0,6.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,18.0,14,2020-10-25
2020-10-15,G4,NK,3702,57109,SEA,17914,MCO,2155,2234,1840,8.0,8.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,217.0,21,2020-10-15
2020-10-05,B6,UA,7298,28685,ATL,45164,DFW,0743,1303,2056,10.0,10.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,246.0,7,2020-10-05
2020-10-19,AA,B6,8316,13135,JFK,87014,LAS,0347,2107,847,13.0,13.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,89.0,3,2020-10-19
2020-10-30,G4,AS,7811,47780,MCO,91719,DFW,0850,0207,2400,64.0,64.0,1,73.0,73.0,1,0,0,,15,13,1,3,42,287.0,8,2020-10-30
2020-10-10,WN,HA,7597,11388,DEN,66712,LAX,1624,1323,2197,1.0,1.0,0,-34.0,0.0,0,0,0,,0,0,0,0,0,281.0,16,2020-10-10
2020-10-14,F9,F9,7422,58836,MCO,81125,DEN,0121,1710,379,15.0,15.0,1,29.0,29.0,1,0,0,,2,4,3,1,19,43.0,1,2020-10-14
2020-10-14,AA,HA,7243,56579,MCO,23833,ATL,0328,1620,1118,21.0,21.0,1,31.0,31.0,1,0,0,,0,4,7,0,19,134.0,3,2020-10-14
2020-10-13,HA,F9,3195,14763,JFK,91738,JFK,1615,2127,2530,11.0,11.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,337.0,16,2020-10-13
