FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DISTANCE,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,AIR_TIME,DEP_HOUR,DEP_DATE
2020-03-15,DL,AA,8760,52478,LAX,14833,JFK,0759,0648,1517,14.0,14.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,202.0,7,2020-03-15
2020-03-10,UA,UA,9567,63732,LAX,68367,SFO,0537,0204,1215,12.0,12.0,0,22.0,22.0,1,0,0,,2,3,6,0,11,153.0,5,2020-03-10
2020-03-11,AS,DL,568,32922,SEA,44673,LAS,1911,0056,928,24.0,24.0,1,16.0,16.0,1,0,0,,1,0,1,0,13,121.0,19,2020-03-11
2020-03-21,WN,WN,1824,25648,ATL,66962,SFO,1754,1837,2138,15.0,15.0,1,17.0,17.0,1,0,0,,5,4,2,1,4,268.0,17,2020-03-21
2020-03-28,HA,DL,5235,81818,SEA,89755,LAX,2301,0834,913,3.0,3.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,98.0,23,2020-03-28
2020-03-11,F9,F9,3208,39041,SFO,20612,SEA,1724,1840,1746,10.0,10.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,230.0,17,2020-03-11
2020-03-12,NK,B6,1856,52459,SFO,62698,BOS,1704,1038,1645,1.0,1.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,218.0,17,2020-03-12
2020-03-31,G4,HA,1317,17434,LAX,26261,BOS,1326,0101,105,0.0,0.0,0,-16.0,0.0,0,0,0,,0,0,0,0,0,19.0,13,2020-03-31
2020-03-21,NK,G4,8246,45061,SEA,22075,LAX,1430,2349,2908,11.0,11.0,0,19.0,19.0,1,0,0,,0,0,2,0,16,356.0,14,2020-03-21
2020-03-23,NK,AS,7969,47643,JFK,39673,SFO,0735,1328,2343,3.0,3.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,288.0,7,2020-03-23
2020-03-03,HA,DL,6130,32221,DEN,94275,MCO,2052,0459,441,54.0,54.0,1,57.0,57.0,1,0,0,,12,16,7,2,20,43.0,20,2020-03-03
2020-03-28,B6,AS,2947,95351,LAS,83474,MCO,2213,1627,1592,14.0,14.0,0,22.0,22.0,1,0,0,,7,6,3,1,5,200.0,22,2020-03-28
2020-03-25,AA,UA,9570,49821,DEN,36676,ATL,2215,0342,1623,12.0,12.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,218.0,22,2020-03-25
2020-03-28,UA,B6,2078,31434,SEA,39147,LAS,1945,0605,2829,43.0,43.0,1,33.0,33.0,1,0,0,,10,8,0,0,14,345.0,19,2020-03-28
2020-03-07,AA,AA,1871,56874,ATL,40628,ORD,1154,2222,906,34.0,34.0,1,30.0,30.0,1,0,0,,9,2,4,1,14,116.0,11,2020-03-07
2020-03-06,WN,UA,6781,29303,SFO,79470,MCO,2211,1817,1931,8.0,8.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,263.0,22,2020-03-06
2020-03-16,HA,DL,8936,12773,ATL,45307,JFK,0745,0209,2737,7.0,7.0,0,15.0,15.0,1,0,0,,6,3,1,1,4,359.0,7,2020-03-16
2020-03-17,DL,UA,2270,25733,LAS,84443,LAX,0458,0218,2736,7.0,7.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,352.0,4,2020-03-17
2020-03-20,AS,B6,5021,86681,ORD,59196,LAX,1828,2016,2023,18.0,18.0,1,26.0,26.0,1,0,0,,3,7,1,1,14,257.0,18,2020-03-20
2020-03-30,AA,B6,378,75490,DEN,76855,BOS,1752,1050,2628,1.0,1.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,310.0,17,2020-03-30
2020-03-24,WN,AS,2285,77195,ATL,58790,SEA,0310,1141,2493,19.0,19.0,1,19.0,19.0,1,0,0,,3,5,2,0,8,309.0,3,2020-03-24
2020-03-14,B6,HA,1541,80970,SEA,77384,MIA,0056,1759,2902,5.0,5.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,359.0,0,2020-03-14
2020-03-24,B6,WN,9993,48341,ATL,79517,JFK,1603,1429,383,8.0,8.0,0,-14.0,0.0,0,0,0,,0,0,0,0,0,30.0,16,2020-03-24
2020-03-26,G4,NK,5586,70317,DEN,70005,SEA,1650,0123,1545,2.0,2.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,187.0,16,2020-03-26
2020-03-18,G4,UA,181,96552,JFK,86105,SFO,0101,0559,731,3.0,3.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,99.0,1,2020-03-18
2020-03-09,NK,HA,4071,52947,ORD,20805,MCO,1706,1925,2280,3.0,3.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,291.0,17,2020-03-09
2020-03-11,NK,NK,6374,52316,LAX,65086,ORD,0517,0355,2026,10.0,10.0,0,18.0,18.0,1,0,0,,5,4,5,0,3,257.0,5,2020-03-11
2020-03-19,B6,WN,3532,94078,LAS,65510,ORD,0413,1241,1742,11.0,11.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,230.0,4,2020-03-19
2020-03-19,G4,B6,8987,93859,SEA,50591,MCO,0947,0846,1100,16.0,16.0,1,30.0,30.0,1,0,0,,10,9,6,1,5,153.0,9,2020-03-19
2020-03-18,WN,AA,639,23985,DFW,65540,MIA,2341,1740,349,13.0,13.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,47.0,23,2020-03-18
2020-03-25,UA,WN,7725,26403,ORD,25569,ATL,0913,0353,2467,27.0,27.0,1,32.0,32.0,1,0,0,,6,2,2,1,21,296.0,9,2020-03-25
2020-03-30,F9,DL,8418,98058,SFO,88237,LAX,0636,1209,1694,4.0,4.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,200.0,6,2020-03-30
2020-03-16,B6,HA,1647,88671,LAX,69960,JFK,0043,0500,914,3.0,3.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,103.0,0,2020-03-16
2020-03-07,AS,AS,4326,80092,MCO,53331,SEA,2326,2046,2761,4.0,4.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,332.0,23,2020-03-07
2020-03-21,HA,HA,8385,90820,ATL,20597,SEA,1518,1628,1676,39.0,39.0,1,28.0,28.0,1,0,0,,9,6,8,1,3,217.0,15,2020-03-21
2020-03-02,AS,AA,2729,65887,ORD,68328,SEA,0445,1028,2298,23.0,23.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,293.0,4,2020-03-02
2020-03-04,G4,AS,2562,19828,JFK,73782,MIA,1856,1544,2463,65.0,65.0,1,65.0,65.0,1,0,0,,23,8,12,3,20,304.0,18,2020-03-04
2020-03-30,F9,G4,2460,81992,ORD,53941,ATL,0910,1206,360,17.0,17.0,1,9.0,9.0,0,0,0,,0,0,0,0,0,36.0,9,2020-03-30
2020-03-20,F9,UA,7699,92114,LAS,82966,LAX,0526,1654,124,6.0,6.0,0,22.0,22.0,1,0,0,,3,5,2,1,11,24.0,5,2020-03-20
2020-03-31,F9,HA,9689,83245,LAS,31996,DEN,1202,0433,1555,4.0,4.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,188.0,12,2020-03-31
2020-03-04,UA,NK,4641,57588,LAX,51036,MCO,1920,1252,1042,36.0,36.0,1,38.0,38.0,1,0,0,,5,11,1,1,19,145.0,19,2020-03-04
2020-03-30,AA,UA,2401,97244,JFK,34545,DEN,0603,1609,654,11.0,11.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,99.0,6,2020-03-30
2020-03-06,DL,UA,3804,71136,ORD,63292,SEA,0940,0057,2106,19.0,19.0,1,4.0,4.0,0,0,0,,0,0,0,0,0,266.0,9,2020-03-06
2020-03-24,WN,B6,9600,45266,JFK,94887,ORD,1501,0331,557,10.0,10.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,66.0,15,2020-03-24
2020-03-04,F9,NK,7983,52720,DEN,18464,JFK,1122,0805,274,7.0,7.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,58.0,11,2020-03-04
2020-03-21,AA,HA,6871,69307,SEA,42467,ATL,2323,1413,412,3.0,3.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,64.0,23,2020-03-21
2020-03-04,AS,NK,9211,61264,MCO,18667,MCO,1503,2231,581,29.0,29.0,1,34.0,34.0,1,0,0,,8,5,1,0,19,78.0,15,2020-03-04
2020-03-08,DL,HA,1666,46043,DFW,35018,LAS,1952,1711,1484,0.0,0.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,192.0,19,2020-03-08
2020-03-20,DL,B6,2108,98326,ORD,14452,LAX,1958,0159,2219,15.0,15.0,1,16.0,16.0,1,0,0,,3,4,3,0,6,280.0,19,2020-03-20
2020-03-15,HA,F9,6146,34958,ATL,14554,BOS,2040,0517,756,5.0,5.0,0,23.0,23.0,1,0,0,,1,2,2,0,19,96.0,20,2020-03-15
2020-03-19,G4,NK,5615,88641,SFO,70509,BOS,0858,1101,866,17.0,17.0,1,11.0,11.0,0,0,0,,0,0,0,0,0,102.0,8,2020-03-19
2020-03-22,UA,AA,481,79922,DEN,34573,DFW,2213,1001,408,5.0,5.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,70.0,22,2020-03-22
2020-03-26,AA,F9,1434,54114,SFO,68834,DEN,1559,1009,2937,2.0,2.0,0,22.0,22.0,1,0,0,,1,1,4,0,16,365.0,15,2020-03-26
2020-03-13,HA,DL,9972,53970,SFO,56626,MIA,1836,0728,2402,18.0,18.0,1,30.0,30.0,1,0,0,,9,8,7,1,5,316.0,18,2020-03-13
2020-03-16,F9,UA,3878,29858,JFK,72561,SFO,1434,2141,2713,6.0,6.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,342.0,14,2020-03-16
2020-03-26,G4,WN,9362,31565,LAX,27596,BOS,0213,1240,2892,3.0,3.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,365.0,2,2020-03-26
2020-03-24,B6,UA,1643,16838,ORD,45215,DFW,2019,0653,118,27.0,27.0,1,28.0,28.0,1,0,0,,8,3,8,1,9,20.0,20,2020-03-24
2020-03-03,AA,AS,3503,66708,ORD,26230,MIA,0537,2112,1265,4.0,4.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,156.0,5,2020-03-03
2020-03-10,WN,DL,5893,68789,JFK,98841,ATL,1951,1915,581,,,0,,,0,1,0,B,0,0,0,0,0,,19,2020-03-10
2020-03-01,UA,F9,6741,55867,LAS,39957,LAX,1126,2258,1907,4.0,4.0,0,16.0,16.0,1,0,0,,5,4,2,0,4,227.0,11,2020-03-01
2020-03-22,DL,G4,8232,73593,SEA,22250,LAX,0454,0109,1898,13.0,13.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,229.0,4,2020-03-22
2020-03-30,AS,G4,5519,51147,JFK,62346,MCO,1923,1516,1488,,,0,,,0,1,0,C,0,0,0,0,0,,19,2020-03-30
2020-03-23,F9,AS,1821,83178,SEA,81422,LAS,0511,1247,2961,3.0,3.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,368.0,5,2020-03-23
2020-03-30,UA,DL,8079,17705,MCO,14088,SFO,0443,1332,2081,5.0,5.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,246.0,4,2020-03-30
2020-03-16,HA,AS,9627,25812,SEA,42171,DEN,2124,1541,2498,6.0,6.0,0,22.0,22.0,1,0,0,,6,5,1,1,9,312.0,21,2020-03-16
2020-03-08,NK,AA,1985,88571,JFK,13819,SFO,0903,1818,2599,0.0,0.0,0,-16.0,0.0,0,0,0,,0,0,0,0,0,327.0,9,2020-03-08
2020-03-28,G4,HA,6122,33153,LAS,31128,LAS,2014,0221,309,48.0,48.0,1,51.0,51.0,1,0,0,,10,1,13,2,26,43.0,20,2020-03-28
2020-03-25,HA,B6,3549,62600,DEN,73660,BOS,1900,1408,615,7.0,7.0,0,19.0,19.0,1,0,0,,7,1,5,1,5,99.0,19,2020-03-25
2020-03-19,F9,WN,6473,65142,ATL,80029,DFW,1541,0938,2462,24.0,24.0,1,10.0,10.0,0,0,0,,0,0,0,0,0,307.0,15,2020-03-19
2020-03-29,G4,WN,6159,90315,LAX,83368,JFK,1615,0013,250,3.0,3.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,38.0,16,2020-03-29
2020-03-12,F9,DL,9742,89311,SEA,46071,DFW,1701,1330,2310,9.0,9.0,0,23.0,23.0,1,0,0,,2,6,5,1,9,282.0,17,2020-03-12
2020-03-26,AS,F9,1655,21454,ATL,82564,SFO,0331,2054,339,20.0,20.0,1,18.0,18.0,1,0,0,,3,4,2,0,10,34.0,3,2020-03-26
2020-03-05,AA,AS,5745,80609,ATL,39879,SFO,1531,0705,1415,20.0,20.0,1,7.0,7.0,0,0,0,,0,0,0,0,0,170.0,15,2020-03-05
2020-03-11,B6,DL,7019,31463,ATL,80095,LAS,1803,0225,2060,41.0,41.0,1,45.0,45.0,1,0,0,,17,0,1,1,26,259.0,18,2020-03-11
2020-03-09,F9,AS,399,40622,SEA,14619,ORD,0550,1801,1109,2.0,2.0,0,-14.0,0.0,0,0,0,,0,0,0,0,0,135.0,5,2020-03-09
2020-03-07,F9,HA,9065,53112,DEN,18266,SEA,0025,0643,994,1.0,1.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,143.0,0,2020-03-07
2020-03-25,NK,UA,7673,52201,DFW,98022,JFK,2102,0038,378,15.0,15.0,1,18.0,18.0,1,0,0,,4,1,5,1,8,33.0,21,2020-03-25
2020-03-04,F9,DL,6814,55797,ATL,42172,SEA,1405,2015,903,5.0,5.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,117.0,14,2020-03-04
2020-03-12,AA,HA,2487,87509,LAS,18586,MIA,0026,1748,2797,11.0,11.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,362.0,0,2020-03-12
2020-03-19,HA,NK,2257,58440,SFO,41089,BOS,1850,1326,2608,47.0,47.0,1,32.0,32.0,1,0,0,,8,8,5,1,10,337.0,18,2020-03-19
2020-03-04,NK,G4,8118,53653,DEN,46410,JFK,0003,1943,2225,15.0,15.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,273.0,0,2020-03-04
2020-03-19,UA,DL,7168,96671,DFW,48789,SFO,1709,1937,2911,6.0,6.0,0,24.0,24.0,1,0,0,,5,7,5,1,7,362.0,17,2020-03-19
2020-03-08,HA,DL,3921,22033,DEN,37392,SFO,1915,0935,2475,12.0,12.0,0,15.0,15.0,1,0,0,,1,4,4,0,6,331.0,19,2020-03-08
2020-03-08,AA,AA,1712,44938,SEA,83531,SEA,0409,0731,1867,13.0,13.0,0,18.0,18.0,1,0,0,,4,2,4,0,8,219.0,4,2020-03-08
2020-03-16,UA,DL,4089,87755,SFO,13232,DFW,0259,0629,1551,0.0,0.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,191.0,2,2020-03-16
2020-03-11,WN,B6,9202,42933,LAS,63990,ATL,2335,0535,1348,14.0,14.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,173.0,23,2020-03-11
2020-03-23,G4,AS,5919,31391,SFO,30196,ATL,1020,1509,2698,18.0,18.0,1,25.0,25.0,1,0,0,,8,1,5,0,11,328.0,10,2020-03-23
